,n_cells,mt,ERCC,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,MoransI_Sc,MoransI_My,MoransI_Ept,MoransI_PEL,MoransI_LM,MoransI_Ml,MoransI_IO
PRPF31,4611,False,False,4611,0.12477073,88.8719953663481,5170.0,0.0014534019182080467,0.002423362426334108,0.005964371413716133,0.002406518852618363,-0.019823849184917926,0.037430135234240124,0.02904636887802371
PRPF38A,3065,False,False,3065,0.079037555,92.60305048749879,3275.0,0.0034453436835452174,-0.001455730378364618,0.00901478790788328,0.02019421965571109,0.06358374911660249,-0.02291399888194839,0.0015037508692686593
PRPF38B,7770,False,False,7770,0.2231393,81.24818997972777,9246.0,0.009945552741758882,0.005609571361872136,-0.003646974254458292,-0.007101813083254703,0.009647878488850258,-0.01989634779761771,-0.037757985908222956
PRPF39,2517,False,False,2517,0.06458152,93.92557196640603,2676.0,0.010202164454587312,-0.008181442264744362,-0.0026063955667427934,-0.01592193192805261,0.02389337930498194,0.014010511093569744,0.01021601808929546
PRPF4,1891,False,False,1891,0.047905203,95.43633555362486,1985.0,-0.000994960790550415,-0.00203432039585134,0.013520798298827266,-0.0247329808205099,-0.03208714081075085,-0.009824772136490151,0.12782019450730167
PRPF40A,9245,False,False,9245,0.27338547,77.68848344434791,11328.0,0.0050434698029434115,0.008287843098574837,0.005752586436643982,0.004325794796859328,-0.02891699978806461,-0.04155130534287087,-0.00750843080090077
PRPF40B,2025,False,False,2025,0.051525243,95.11294526498698,2135.0,0.00010660070823853496,-0.009576427485705495,-0.018530280849556897,-0.012412366180728227,-0.008418430509357675,-0.019691508394455316,-0.03120258935546678
PRPF4B,5287,False,False,5287,0.14233999,87.24056376098079,5898.0,0.0032144928020398245,-0.0012273596714311814,-0.0024297810776583487,0.015583982403398613,-0.028023430700968015,0.026793654298456177,0.010308649514815388
PRPF6,2060,False,False,2060,0.052056182,95.02847765228304,2157.0,0.00258833709493297,-0.014881599826460664,-0.00712424419189543,0.018378410835828356,-0.0027808434514832543,-0.022280983740350254,-0.02251555111803014
PRPF8,5302,False,False,5302,0.14038517,87.20436335553626,5817.0,0.0067586089384937716,-0.0036051804244896365,7.579666823706245e-05,-0.003487517507505184,0.010559700690482909,-0.009677777291094045,-0.015227719561272399
PRPH,57,False,False,57,0.001399749,99.86243845931074,58.0,-0.0006882266976194983,-2.0,-2.0,0.002546988701886908,-0.01788902601437008,-2.0,-2.0
PRPS1,1772,False,False,1772,0.044960905,95.72352543681822,1863.0,0.001575104514311324,0.009125478419204455,0.0010761041115923003,-0.012577055454929932,0.006922153731652246,-0.010808605510489573,-0.008646054325967906
PRPS1L3,167,False,False,167,0.0041509797,99.59696881938412,172.0,-0.0035732698994982294,-0.004828372448644263,0.000847719686622313,-0.003958802767195577,-2.0,-0.019680350876100334,-2.0
PRPS2,844,False,False,844,0.021189304,97.96312385365383,878.0,0.006159612464464729,0.0037584178610156377,-0.017445792287427313,0.011112148831489647,-0.006607509540678799,0.0044268277366390826,-0.02257942542613477
PRPSAP1,3186,False,False,3186,0.082826525,92.3110338835795,3432.0,-0.0009327514534836741,-0.003225109441889548,-0.007192416090638,0.006585609953655935,-0.01605599086844551,-0.025072426716143577,-0.028826489325813758
PRPSAP2,526,False,False,526,0.012935611,98.7305724490781,536.0,0.0034314986035975416,-0.007955982034825967,-0.003095101240959835,-3.1577036813187873e-05,0.053258862030641896,-0.02469230667989704,-0.03287587996310157
PRR11,636,False,False,636,0.015759243,98.46510280915146,653.0,0.0027739657240296095,-0.0059277740793633425,-0.0008691600363471901,-0.006853337640037474,-0.007784365245444387,-2.0,-0.003124103220516392
PRR12,1227,False,False,1227,0.03048074,97.03880683463655,1263.0,-0.0018976199935707256,-0.0008264483867541576,-0.0102957116267492,-0.0005925911499808127,0.012141776109687539,0.0020544831358831205,-0.016104986402762724
PRR13,1673,False,False,1673,0.04245101,95.9624481127522,1759.0,0.0013425870569467172,0.0020343815472398156,0.0069499140502326615,-0.02441657081574246,-0.0002152296205880221,0.028521607145017513,0.006619807001341093
PRR14,1356,False,False,1356,0.034052514,96.72748334781349,1411.0,-0.0024469651915287314,0.0019780514043822,-0.0042142550459926004,-0.01456579485692959,-0.014792185340916386,-0.01485892896389875,0.012802235621752369
PRR14L,672,False,False,672,0.016724586,98.37822183608456,693.0,-0.003396090277403397,-0.008004248267575662,0.00588819201260161,0.006217802053417373,-0.02234782872009599,-0.02127585104051945,-0.014562742657185771
PRR15,19,False,False,19,0.00050680566,99.95414615310358,21.0,-0.00034735880081415986,-2.0,-2.0,-2.0,-2.0,0.0021865101064880714,-2.0
PRR15L,22,False,False,22,0.00053093926,99.94690607201467,22.0,-0.00017324880983950273,-2.0,-0.0031207905362624897,-2.0,-2.0,-2.0,-2.0
PRR16,376,False,False,376,0.009484506,99.09257650352352,393.0,0.0006411041375921066,-0.006389272591458884,-0.0027223738483474463,-2.0,-2.0,-0.012071353531343214,-2.0
PRR18,65,False,False,65,0.0015928178,99.84313157640699,66.0,-0.0015593170427879537,0.0006536116235509183,-2.0,-2.0,-2.0,-2.0,-0.01861873820624917
PRR19,8,False,False,8,0.00019306883,99.98069311709624,8.0,-4.7508919653207564e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PRR22,40,False,False,40,0.00096534414,99.90346558548123,40.0,-0.0018771467836583872,-0.002160588961071393,-0.0025885465820179206,-2.0,-2.0,-2.0,-2.0
PRR27,9,False,False,9,0.00021720244,99.97827975673329,9.0,-0.00040321253016827345,-0.001041362993329557,0.0010239563040340136,-2.0,-2.0,-2.0,-2.0
PRR3,748,False,False,748,0.01841394,98.1948064484989,763.0,0.0007110648446819882,0.001925615310620508,-0.005743161896266131,-0.0023852030795874163,-0.006393201199114395,-0.021934169373312634,-0.023912202704243542
PRR32,178,False,False,178,0.0046577854,99.57042185539144,193.0,0.015363845793000519,0.002500670718465667,-2.6125732569538388e-05,-0.0059914696401458635,-2.0,-2.0,-2.0
PRR33,18,False,False,18,0.00043440488,99.95655951346654,18.0,0.006094133477657316,-0.0010733609104212527,-0.003333620703797216,-2.0,-2.0,-2.0,-2.0
PRR36,126,False,False,126,0.0031373685,99.69591659426585,130.0,-0.0007895423964982017,-0.0020538594207326626,-0.007136262393279587,-0.006810960386729253,-2.0,-0.002111212561703561,-0.0007813710261214879
PRR5,701,False,False,701,0.017424462,98.30823438555845,722.0,0.005582311977912047,0.017877794274188796,-0.0097708660939263,-0.0030096311139798768,-0.0035439267343295193,0.11881427632602737,-0.02397015988055976
PRR5L,696,False,False,696,0.017569263,98.32030118737329,728.0,0.005990467245799448,0.0006039585120223102,-0.004304565478846409,-0.015871259783902886,0.016554509499978946,-0.01034648730439194,-0.0035685781377998546
PRR7,166,False,False,166,0.0040544453,99.59938217974708,168.0,0.0003985988742602315,-0.001276431537852896,-0.0021395998597763728,-2.0,-0.005085304905829749,-2.0,-0.0016196293684811159
PRRC1,1752,False,False,1752,0.044236895,95.7717926440776,1833.0,-0.003202324286965766,0.00873883792965969,-0.009250343358056742,0.0007916057003576047,-0.002377711904732436,-0.01540955487931501,0.032015413918230325
PRRC2A,3333,False,False,3333,0.08514335,91.956269910223,3528.0,0.0018810123190890335,-0.0005024352653547361,-0.0018370859819592548,0.08771926732583674,-0.012506840233297907,-0.0025699203269097057,0.009752585425174168
PRRC2B,3922,False,False,3922,0.103291824,90.53480065643402,4280.0,0.006990692226875907,0.010031814141313964,0.016361391875528757,0.022258682656700113,-0.009475333481450058,-0.009747082574081932,-0.02731599916859098
PRRC2C,11576,False,False,11576,0.3608939,72.06294043826624,14954.0,0.005396045321421402,0.014234464564305991,-0.00598445725298423,0.0015823406259648008,-0.008713255089229564,-0.00960278012189253,-0.004692031969668622
PRRG1,319,False,False,319,0.007843421,99.23013804421275,325.0,0.0008609412366775311,-0.00309783459739754,0.0013697387745940596,-0.003187201742502884,-2.0,-2.0,0.00040030034582462276
PRRG2,598,False,False,598,0.015011101,98.5568105029443,622.0,0.002271975412357882,0.011009974639182516,-0.012188471997957258,-0.008168357082181346,0.01028831624605638,-0.01769851721585597,-0.018977997089352824
PRRG3,586,False,False,586,0.0146249635,98.58577082729994,606.0,0.00038939805711863605,0.008085514222042406,-0.009727196063553925,-2.0,-2.0,-0.019489795009486114,-0.011583801945194375
PRRG4,22,False,False,22,0.00053093926,99.94690607201467,22.0,-0.0008895292347200916,-0.0011949648528994502,-0.0017626508357663202,-2.0,-2.0,-2.0,-2.0
PRRT1,11,False,False,11,0.00026546963,99.97345303600733,11.0,-0.0007008831873431441,-0.0006942256267653,-2.0,-2.0,-2.0,-2.0,-2.0
PRRT2,134,False,False,134,0.0032339029,99.67660971136209,134.0,0.006740545736773287,0.004039502306736662,-0.00648682162383993,-2.0,-2.0,-2.0,-2.0
PRRT3,9,False,False,9,0.00021720244,99.97827975673329,9.0,-0.00022364814756141603,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PRRT4,99,False,False,99,0.002437494,99.76107732406602,101.0,0.00519020169674309,-0.0008380303998583024,-2.0,-2.0,-2.0,-0.022166736880480323,-0.02441343299455076
PRRX1,12810,False,False,12810,0.48494062,69.084853750362,20094.0,0.20268859003824496,0.07545344129445024,0.02338118249388486,0.0046729941205479325,0.036879502107998535,0.024290742212686203,-0.017901796518343206
PRRX2,3655,False,False,3655,0.10264022,91.17916787334684,4253.0,0.034662226449157174,0.0013063227510763935,0.010008656835400741,-0.006683249060172179,-0.002531756708191588,-0.008070014039240831,0.0057225911489120354
PRRXL1,22,False,False,22,0.00053093926,99.94690607201467,22.0,-0.0003954370743327584,-0.00128805864120822,-0.003608368581917882,-2.0,-0.0068366655463142035,-2.0,-2.0
PRSS12,396,False,False,396,0.010039579,99.04430929626412,416.0,0.023300333255802653,0.019283036908314195,-2.0,-2.0,-2.0,-2.0,-2.0
PRSS16,13,False,False,13,0.00031373685,99.9686263152814,13.0,-8.867501783972898e-05,-2.0,-0.0045161613086449025,-2.0,-2.0,-2.0,-2.0
PRSS22,732,False,False,732,0.018365672,98.2334202143064,761.0,0.005460525697856514,-0.00337293811807944,0.0024270062713818838,-0.007195195701826285,0.03274712258185119,-0.02774327563239634,-0.02891704058367255
PRSS23,1387,False,False,1387,0.036610678,96.65266917656145,1517.0,0.04118362568413208,-0.00432664056244378,0.0043184114403795534,-0.0029777019896531087,-0.017120158064235277,-0.043947371608723446,0.017854021106478307
PRSS32,5,False,False,5,0.00012066802,99.98793319818515,5.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PRSS33,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-7.932532716620559e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PRSS35,455,False,False,455,0.011391061,98.90192103484893,472.0,0.06652981885741331,0.008906592275209329,-7.018831479500927e-05,-2.0,0.016810883180387478,0.0012437817085530353,-2.0
PRSS36,217,False,False,217,0.0052852593,99.47630080123564,219.0,-0.0013980024564148603,-0.0048096809980873855,-0.0021706647421832906,-2.0,-2.0,-0.00294534297483407,-0.007881062486838274
PRSS41,137,False,False,137,0.0033063036,99.6693696302732,137.0,0.007386643381162928,-0.0034108954883558256,-0.004130491208918708,-2.0,-0.00580086244882126,-0.009304142889815964,-0.01183784841158605
PRSS50,22,False,False,22,0.0005550729,99.94690607201467,23.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PRSS53,33,False,False,33,0.0007964089,99.92035910802201,33.0,-0.00199245389111358,-0.0011040641457548187,-2.0,-2.0,-2.0,-2.0,-2.0
PRSS56,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PRSS57,9,False,False,9,0.00021720244,99.97827975673329,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PRSS8,86,False,False,86,0.002123757,99.79245100878464,88.0,-0.000531244984537009,-0.002231723549701663,0.008783270566711594,-0.006524973942950584,-2.0,-2.0,-2.0
PRTG,136,False,False,136,0.0034269716,99.67178299063616,142.0,-0.0014853648680314769,-0.0011485898573598715,0.001309825250594807,-2.0,-2.0,-0.015095783366726168,-0.01497318452212776
PRTN3,244,False,False,244,0.0064436723,99.41114007143547,267.0,-0.002154305035656336,-0.006264378747555259,0.001255339041795415,-2.0,-0.007465967926725538,0.0021865101064880714,-0.0002341297251831268
PRUNE,248,False,False,248,0.006009267,99.4014866299836,249.0,-0.0036741057545260376,0.006218449337665036,-0.005742507349996989,-0.00806560442227628,-2.0,-0.01361583099093078,-2.0
PRUNE2,73,False,False,73,0.0017617531,99.82382469350324,73.0,0.0037290987162495706,-0.0025456461184764556,-2.0,-0.0063890685124277785,-2.0,-0.0016009575974931076,-0.005175319212125014
PRX,498,False,False,498,0.012718409,98.79814653924124,527.0,0.0029106701067175005,-0.0024935205886934208,0.0010741478017842812,-2.0,-0.009057542022320673,-0.01667376332452197,0.007014918576784194
PSAP,2540,False,False,2540,0.06436432,93.87006467805773,2667.0,-0.0009726956111956743,-0.0008199087846084028,-0.0044122124363919265,-0.013357607439749414,-0.030421174079478332,-0.026560897212729757,-0.04521412922011243
PSAT1,2353,False,False,2353,0.06166136,94.321363065933,2555.0,0.017186114096565352,0.007411821632756434,-0.007369689663538169,-0.011172338514477112,-0.00889792271538316,-0.03493075665968904,-0.029613159848420022
PSD,152,False,False,152,0.0037407086,99.63316922482865,155.0,0.008098196362965965,-0.002680266156807125,0.001902853527098883,-2.0,-2.0,-2.0,-2.0
PSD2,80,False,False,80,0.002003089,99.80693117096244,83.0,0.006912987648958268,-0.0010002761058351644,-0.004567058529309185,-0.000154160294557894,-2.0,-2.0,-2.0
PSD3,942,False,False,942,0.023554398,97.72661453808283,976.0,0.007778813006081356,-0.005386564500649791,0.01060846547458307,-0.001896981169410462,-0.009232734707001939,-0.004870328283856945,-0.0011738676004769298
PSD4,130,False,False,130,0.0032580364,99.68626315281398,135.0,-0.00018783183010884276,-0.0002942279502677286,-0.006011322438017471,-0.010963001348948563,-2.0,-2.0,-2.0
PSEN1,954,False,False,954,0.023771599,97.69765421372719,985.0,0.003744874938000082,0.006529822187362253,-0.012776325665475121,-0.007402692973138248,-0.015104102401040436,-0.0006911803054349196,-0.004252435397938676
PSEN2,488,False,False,488,0.012090935,98.82228014287094,501.0,0.0008969106991406627,0.014616527147323203,-0.007081137551496282,-0.001553323518760999,-0.011264517559785032,-0.01016086010741237,0.0009230720207960773
PSENEN,351,False,False,351,0.008543296,99.15291051259774,354.0,-0.0036785424640826295,0.0006984845382483653,-0.009882233913305524,0.006188174815232357,-0.018320411434947993,-0.019881496084688543,-2.0
PSG16,13,False,False,13,0.00031373685,99.9686263152814,13.0,-0.0002916638830554097,-2.0,-2.0,-2.0,-2.0,-2.0,-0.0015490016241671582
PSG21,8,False,False,8,0.00021720244,99.98069311709624,9.0,-2.0,-2.0,-0.0031116487753779687,-2.0,-2.0,-2.0,-2.0
PSG28,5,False,False,5,0.00012066802,99.98793319818515,5.0,-2.0,-0.0004972117035039958,-2.0,-2.0,-2.0,-2.0,-2.0
PSIP1,9544,False,False,9544,0.2787914,76.96688869582006,11552.0,0.005047907020774631,0.008416428108980413,0.0085555602626954,0.04972059520526924,-0.026697617818823967,0.0027943427059644362,-0.011909963545496952
PSKH1,958,False,False,958,0.023650931,97.68800077227532,980.0,0.0006997424306877906,-6.360144897794491e-05,-0.01100811531051125,0.00256860971104817,-0.004978964086938979,0.03222764864474273,0.016063126695181354
PSMA1,7637,False,False,7637,0.21671976,81.5691669080027,8980.0,0.008495402333992182,0.014866216361017535,0.0009124682227503383,0.02891890058747759,0.02351532342703159,0.007306331110604346,-0.015025354742840242
PSMA2,6687,False,False,6687,0.18565981,83.86185925282363,7693.0,0.007004350712077285,-0.0024004308572670007,0.0072628850242082345,-0.004403355056060167,0.013089045866941545,-0.025729454910063395,0.023471561458403782
PSMA3,1847,False,False,1847,0.046843324,95.54252340959553,1941.0,-0.000324673722876139,0.008567199087953888,-0.004577988225632772,-0.008211863666652606,-0.016819604068126753,0.0007154767219291472,-0.03512589136945484
PSMA4,5515,False,False,5515,0.14813206,86.69031759822377,6138.0,0.007085994592359874,0.01446520051036424,0.008377780551659645,-0.013739137252156714,0.004180506944514003,-0.05539695204024126,0.047789044737298086
PSMA5,3605,False,False,3605,0.09337291,91.29983589149532,3869.0,0.0027917657464806983,-0.006115218600427742,-0.002025600829499879,-0.013566010559205179,-0.027597430006979656,0.023187897139087355,0.012081231558197753
PSMA6,8450,False,False,8450,0.24271165,79.60710493290858,10057.0,0.006852544808981227,0.004252362317871054,-0.009122658720326736,-0.009766716091598236,0.007850058140089723,-0.0014214501334771981,-0.022356837868890395
PSMA7,12925,False,False,12925,0.4139637,68.80731730862053,17153.0,0.014759597220645982,0.018586311793316726,0.022710440252379668,0.019950841376155583,0.0015808046411196679,-0.0036384968962010615,-0.023399669864218473
PSMA8,111,False,False,111,0.0027512307,99.7321169997104,114.0,-0.0018569318896449745,-0.0023447711778111485,0.0005899521367100606,-0.003128564402477122,-2.0,-2.0,-2.0
PSMB1,10675,False,False,10675,0.31641567,74.23737812530166,13111.0,-0.00032001584107089586,0.011198159218939636,0.034495909110787114,0.013939220854412711,-0.04459948500998567,0.02438973100435608,0.004665024066628354
PSMB10,980,False,False,980,0.024930013,97.63490684428999,1033.0,0.0015031618780775532,0.0008694787245005787,0.012990155407237212,-0.0033661644309774053,-0.015216272420093263,-0.004615069637699799,-0.034243366530603635
PSMB2,4496,False,False,4496,0.118254654,89.14953180808959,4900.0,0.007160293319273977,0.003355091917414548,0.0024501617030161698,-0.021303115562571973,-0.0023139568312474925,0.0013527885432252356,0.008603888956068001
PSMB3,2431,False,False,2431,0.06173376,94.1331209576214,2558.0,0.005050909460190638,-0.002744237710608884,-0.0006444225660214029,-0.010560215398198977,-0.01195449565300477,-0.011904725730836226,-0.030477101282750597
PSMB4,11509,False,False,11509,0.35194033,72.22463558258518,14583.0,0.005449760849301227,0.012301783655492152,0.018594369230841488,0.007895143667596015,0.0247072897809498,-0.03979383722456699,-0.017807608836694938
PSMB5,1194,False,False,1194,0.029587798,97.11844772661455,1226.0,-0.0033075572599925817,0.003192800401050609,0.0036007257384952766,0.10534302934088173,-0.014630579867014694,-0.017230962734436153,-0.019375889238208422
PSMB6,14009,False,False,14009,0.45120186,66.19123467516171,18696.0,0.00895582672198898,-0.001510094463832744,-0.0062014909924109395,0.05339250883293013,0.01960068898660082,-0.0013841723107669195,-0.02169987241691697
PSMB7,1348,False,False,1348,0.03308717,96.74679023071725,1371.0,-0.0018914485850575488,-0.009849717082499874,-0.007509029479655607,-0.0018069764413360784,-0.017223318417558954,-0.014332558886355967,-0.007809418760740321
PSMB8,165,False,False,165,0.0041027125,99.60179554011005,170.0,6.074456262729776e-05,-0.001925066918879138,-0.0005615310435124604,-0.002065922347607737,-2.0,-2.0,-0.006375350379209854
PSMB9,108,False,False,108,0.00267883,99.73935708079931,111.0,-0.0016996144430081496,-0.0005965253147889561,-0.005778635944637037,-0.00417028920077008,-2.0,-2.0,-2.0
PSMC1,4723,False,False,4723,0.12440873,88.60169900569554,5155.0,-0.003964051558227369,-0.003862918881739523,-0.0072757755599205205,0.012820870961575137,-0.002773378460991027,-0.010218250978960106,0.0033647868344540703
PSMC2,7581,False,False,7581,0.21560961,81.70431508832898,8934.0,0.00813030895433876,0.013305059296110134,-0.00762331314822897,0.0051063687887720035,0.03194518497229302,-0.035609584069423196,0.014955658441979103
PSMC3,8678,False,False,8678,0.25019306,79.05685877015156,10367.0,0.005746074381208778,-0.000301745055357874,-0.0014449731927554878,0.016741178475105395,-0.02802386723594204,-0.008597699078853506,-0.018631089946051792
PSMC3IP,1466,False,False,1466,0.036731344,96.46201370788687,1522.0,0.0028780867946881865,-0.0035952148392104856,-0.016645811220366315,0.004252920604882717,-0.02411519050757768,-0.015994899314355767,-0.012885614773804201
PSMC4,6668,False,False,6668,0.18454967,83.90771309972006,7647.0,0.011481199173546787,0.009813640889738176,0.002214490761312415,-0.0063040402876395835,0.0005935613353883719,0.007272337490368239,-0.004800442795612322
PSMC5,11723,False,False,11723,0.3657689,71.70817646490974,15156.0,0.012372310255170407,0.007407858396222123,0.03867322608898905,-0.01945887063628747,-0.0061701555246277285,-0.020247289191506982,-0.025199760995498043
PSMC6,3735,False,False,3735,0.09689642,90.9860990443093,4015.0,0.0008198292654827444,0.0067969170348323085,-0.005048114061261296,-0.019430121302766168,0.00980982028401159,-0.02638395564940678,0.0033004110279516866
PSMD1,3761,False,False,3761,0.09885124,90.9233516748721,4096.0,0.006628472643887308,-0.0023826750843200938,-0.005280591850388473,0.014032967449125522,-0.02097002592038032,-0.0017931530145460825,-0.025059303588727096
PSMD10,1255,False,False,1255,0.03147022,96.9712327444734,1304.0,-0.001200224829390671,-0.0009320461583639666,0.0008989801192142195,-0.01081462940572085,-0.018878701725104266,-0.02015165779602737,0.0037824786549146765
PSMD11,3000,False,False,3000,0.077589534,92.75991891109182,3215.0,-0.0006194585921185908,0.002813845078314442,-0.009753232052877212,-0.012318269135384368,0.0003494988409463024,-0.01198858244378285,-0.010044491621482585
PSMD12,6328,False,False,6328,0.17605464,84.72825562312964,7295.0,0.007368482000772793,-0.0010810225492189863,0.02374997175644092,-0.00843892647617713,-0.011382971351860125,-0.004884938108712881,-0.02857501370920464
PSMD13,3956,False,False,3956,0.10362969,90.45274640409306,4294.0,0.007608853787803649,0.006363661689245906,-0.0015383786626814867,0.014097338452581267,-0.005252340959092411,0.005434487344898337,-0.013732035180311589
PSMD14,3989,False,False,3989,0.106163725,90.37310551211507,4399.0,0.0026278264645189964,0.003533782233127801,0.0026110809886895725,-0.01460548585868621,-0.00021231955137810416,0.03269678500283855,-0.007853596118889706
PSMD2,6507,False,False,6507,0.17916787,84.29626411815812,7424.0,0.0037211615047675188,-0.004705126841426088,-0.009507029424183728,0.00894835236254356,0.014643959766049165,-0.03255060139082332,0.023417224543245574
PSMD3,4770,False,False,4770,0.12720822,88.48827106863597,5271.0,-0.002524002114539178,0.013180139931458851,-0.0012052313234514756,-0.009221503521647889,0.00654299299321331,0.035489640540191,0.006601845708906831
PSMD4,7667,False,False,7667,0.21601988,81.49676609711362,8951.0,0.010657366929415645,0.014259117378389172,-0.006662608939995335,-0.019679943596950463,-0.02418269898426304,-0.01860768694416492,-0.03726648933484846
PSMD5,2122,False,False,2122,0.054204073,94.87884930977893,2246.0,0.006105993438212894,0.004761247380925063,-0.0029404423631482768,0.001835774469418175,-0.00589793370803295,0.00031320649378039733,-0.03029899388904025
PSMD6,5510,False,False,5510,0.15008688,86.70238440003861,6219.0,0.00808893888187267,0.01395856372827585,0.0002591619840644101,-0.00852668204247319,-0.0016550884089419045,0.0434551049130809,-0.03816375521530498
PSMD7,9431,False,False,9431,0.27905685,77.2395984168356,11563.0,0.01453740195854156,-0.005952970461744212,-0.00410502436992778,-0.0029995531957957896,0.02352619658698339,-0.012967991615585287,0.0011008899158424584
PSMD8,5333,False,False,5333,0.14386041,87.1295491842842,5961.0,0.01502319237881088,0.011661458842545321,-0.007143096973168816,0.009481175319290757,-0.0061284410304053676,0.023762848726266033,0.01703303427124906
PSMD9,1681,False,False,1681,0.042619944,95.94314122984844,1766.0,0.0004862871975598575,-0.003907453619447323,0.0013797632731625982,0.011032527972379897,-0.0022095951693333967,-0.0087343075942339,0.007169293729950121
PSME1,3362,False,False,3362,0.08702578,91.88628245969687,3606.0,-0.0017961723561096062,-0.003597588240889843,0.010588775683532132,0.004216287561943265,0.006909004886923409,-0.017708401437054863,-0.03314593491833558
PSME2,1923,False,False,1923,0.048677478,95.35910802200985,2017.0,0.005138215051089623,0.009749105677517021,0.0032171746419079675,-0.007616968647341977,0.014105358301911567,-0.005645314486140089,-0.034163155328432275
PSME2B,161,False,False,161,0.0038855101,99.61144898156192,161.0,-0.0014251397852164316,-0.0012084745077320287,-0.0063405619144256825,-2.0,-0.009057542022320673,-2.0,-0.010705807988973135
PSME3,2375,False,False,2375,0.060913216,94.26826913794768,2524.0,0.006841624349370732,0.015518544050622122,0.0033295454922960977,-0.01329182600770878,-0.004776154584979425,0.020672068205524884,-0.04933141240088585
PSME4,3972,False,False,3972,0.105101846,90.41413263828555,4355.0,0.0025903395240497898,0.0015399072422724502,-0.009170405286746224,0.030480596104445104,-0.011436964657124803,0.021130292013832833,-0.03256587357162588
PSMF1,1355,False,False,1355,0.033859447,96.72989670817647,1403.0,0.0033578465338814528,-0.009491253233835071,0.018229415050958948,-0.0037642013767041514,-0.02227468774255661,0.04085781179304664,0.01373652720658921
PSMG1,3484,False,False,3484,0.09122502,91.59185249541461,3780.0,0.001164810989205696,-0.011378128851696692,0.0022289189918982865,0.006209622384892208,-0.02538164846935772,-0.019489302536972532,0.0003813936425132291
PSMG2,1869,False,False,1869,0.046939857,95.48942948161019,1945.0,-0.0005998050332178699,-0.009789470241870926,0.009160428465670164,-0.015620259587447408,-0.02862566136695266,-0.04897421412881815,-0.007983066496938845
PSMG3,1245,False,False,1245,0.03139782,96.99536634810309,1301.0,-0.0018523659623424706,0.008622028250234807,0.007856599176500665,-0.013541367514768157,-0.006994168881718619,-0.012570140044998018,0.03398838569131818
PSMG4,1115,False,False,1115,0.027560575,97.30910319528911,1142.0,0.0002813229234768183,-0.0012127180457721088,0.02024352603102551,-0.012019283920319352,-0.018443009306861158,-0.004938519246693275,-0.02428838777102309
PSORS1C2,10,False,False,10,0.00024133603,99.97586639637031,10.0,-0.00021650286719861818,-2.0,-2.0,-0.000543812446586024,-2.0,-2.0,-2.0
PSPC1,2526,False,False,2526,0.064774595,93.9038517231393,2684.0,-0.0009178640134839821,0.0074273400266348655,0.028014714809949843,-0.008038511251910022,-0.00232360638650372,-0.01812395040379607,-0.024576865324253083
PSPH,1379,False,False,1379,0.035862535,96.67197605946521,1486.0,0.0015530196219403897,-3.688177113513267e-06,0.015937011493739817,0.03874500838706815,0.004658114372659814,-0.009362711968394144,-0.01346765315534737
PSRC1,1389,False,False,1389,0.034752388,96.6478424558355,1440.0,0.004630005788382801,0.02275246420096334,5.088697552765046e-05,-0.01187298504708924,-0.02797536185961671,0.0009834523274074654,-0.012136627536016823
PSTK,1304,False,False,1304,0.03294237,96.8529780866879,1365.0,0.00011485043358686869,0.003296541399297849,0.001746769392498743,-0.0006452551033646854,-0.012158342094796317,-0.016584139161658733,-0.03049002077988002
PSTPIP1,39,False,False,39,0.00094121054,99.9058789458442,39.0,-0.001211479977167697,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PSTPIP2,22,False,False,22,0.00053093926,99.94690607201467,22.0,7.246472669013265e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PTAFR,18,False,False,18,0.00045853847,99.95655951346654,19.0,-2.0,-2.0,-0.0007000066246021786,-2.0,-0.005570057409321866,-2.0,-2.0
PTAR1,140,False,False,140,0.0034269716,99.66212954918429,142.0,-0.0033166157070253573,-0.001111778703358893,0.00013376563484956158,-0.0004333591226610297,-0.014772616733257114,-0.020015341442792944,-0.0003745848898971584
PTBP1,3329,False,False,3329,0.08579496,91.96592335167487,3555.0,0.0005797462494695224,0.003474682409740472,0.00930234756965423,-0.01247231263732585,0.0020641712486525053,-0.003628849335968371,0.004008658873448405
PTBP2,2422,False,False,2422,0.06166136,94.15484120088811,2555.0,-0.0009893880263260302,0.006203124371979347,0.012944934558250314,0.018040821938991824,-0.019402100472213794,-0.0009480659673883461,-0.021126478925783697
PTBP3,2940,False,False,2940,0.07635872,92.90472053286997,3164.0,0.006767451318283919,-0.005732158392081796,-0.002825620570701416,-0.020576392122790603,0.011063605157811119,0.004433407845585673,0.005452409851400661
