,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
OTOR,0.32505612374981907,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.618893798217375e-05,,,0.035775200107573304
GYPA,0.32400355652033935,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.578741487810941e-05,,,0.035775200107573304
MT1,0.32163545308119085,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.7044403917618705e-05,,,0.035775200107573304
COL9A1,0.31901258298305973,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7132525168666892e-05,,,0.035775200107573304
IGF2,0.31872605743419563,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.6573373691119136e-05,,,0.035775200107573304
SOX9,0.31860292860237516,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.2502273410569583e-05,,,0.035775200107573304
CRYGB,0.31850769985215044,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.1721562514931584e-05,,,0.035775200107573304
DLK1,0.3185018003684499,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.39555166177334e-05,,,0.035775200107573304
TNNT2,0.31838767150728153,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.15216985632217e-05,,,0.035775200107573304
CRYBA2,0.3168293737714502,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.390745303074663e-05,,,0.035775200107573304
CRYGN,0.31646925544417354,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.9133049188082474e-05,,,0.035775200107573304
HBA-X,0.31126023329271324,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.3961504258994514e-05,,,0.035775200107573304
FTH1,0.3098314077420455,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.5993215294850354e-05,,,0.035775200107573304
ALDH1A2,0.30620493468321186,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.764389019790596e-05,,,0.035775200107573304
PENK,0.30504896871106785,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.607334190820809e-05,,,0.035775200107573304
CRYGD,0.30429282254667606,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.7489144866808294e-05,,,0.035775200107573304
MDK,0.30311219301610665,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.6334677826368406e-05,,,0.035775200107573304
SFRP2,0.2932072417269993,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.256607254602787e-05,,,0.035775200107573304
MARCKS,0.29105560275933795,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.362115947529192e-05,,,0.035775200107573304
CRYGF,0.2905739156489575,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.120544541038013e-05,,,0.035775200107573304
MT2,0.2899318117565408,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.8943886762807955e-05,,,0.035775200107573304
GPNMB,0.28734990645908337,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.404595362344705e-05,,,0.035775200107573304
DCT,0.28288029134612386,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8455069014116034e-05,,,0.035775200107573304
TFAP2B,0.2754141823648356,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.129396547550433e-05,,,0.035775200107573304
VAX2,0.27505089990606457,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.436849042833547e-05,,,0.035775200107573304
PAX6,0.2744452549230319,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.423613642676757e-05,,,0.035775200107573304
SERPINF2,0.27267840154830886,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.2076159484754913e-05,,,0.035775200107573304
CAPN3,0.27029406114061627,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.656330951620964e-05,,,0.035775200107573304
DSP,0.2700184082279077,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6455114995043554e-05,,,0.035775200107573304
HMBS,0.26927256607432004,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.080651891442418e-05,,,0.035775200107573304
LHX9,0.26896486904067657,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.536955176932821e-05,,,0.035775200107573304
ALAS2,0.2668908102109242,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.8572459317989164e-05,,,0.035775200107573304
TFRC,0.2653307618286347,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.1008882549328444e-05,,,0.035775200107573304
COL9A2,0.25882758425663543,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.02391755109692e-05,,,0.035775200107573304
SOX2,0.2577897511337582,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.0475100698734095e-05,,,0.035775200107573304
TCF4,0.2561427994239788,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.36390758365133e-05,,,0.035775200107573304
LIM2,0.25448645810846127,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7950360219598638e-05,,,0.035775200107573304
RORB,0.2537569261621694,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.1686632559897747e-05,,,0.035775200107573304
NES,0.2519946678815904,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.486720706115454e-05,,,0.035775200107573304
SIX3OS1,0.25125488860918843,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.599231589540574e-05,,,0.035775200107573304
KLF1,0.24973902903247103,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.263146644604382e-05,,,0.035775200107573304
MEG3,0.2492283364856869,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.357135091673145e-05,,,0.035775200107573304
PNPO,0.2453205865338015,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.285368290932255e-05,,,0.035775200107573304
APOM,0.24457350326587088,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.374202031705228e-05,,,0.035775200107573304
MALAT1,0.24169813713199703,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8882744472271193e-05,,,0.035775200107573304
ERMAP,0.23991348127832024,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5061218783767954e-05,,,0.035775200107573304
HOXA11,0.23919269603518054,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.8866056353374946e-05,,,0.035775200107573304
ZIC1,0.2364172268746117,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9904595928079775e-05,,,0.035775200107573304
CRYGC,0.23614635991641017,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.286021878091086e-05,,,0.035775200107573304
FSTL1,0.23608800246491266,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.095184718032557e-05,,,0.035775200107573304
MYOG,0.23603590541887193,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.234553780487174e-05,,,0.035775200107573304
IGFBP5,0.23556747674457756,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7235433377385688e-05,,,0.035775200107573304
GLRX5,0.23050298710261943,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.640740904662972e-05,,,0.035775200107573304
BASP1,0.23043362212582444,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.2901198841726886e-05,,,0.035775200107573304
PDGFA,0.22599950408681643,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.540782271359791e-05,,,0.035775200107573304
GAP43,0.2246046419295062,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.64328650018333e-05,,,0.035775200107573304
MYBPH,0.22436169583811696,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.537341176042312e-05,,,0.035775200107573304
MECOM,0.2242433885635642,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.530981357159835e-05,,,0.035775200107573304
SIX6,0.2234668757908666,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7937200520078315e-05,,,0.035775200107573304
PPBP,0.22297746939120414,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4184977751308324e-05,,,0.035775200107573304
AHSG,0.22065697285252697,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.00688894566577e-05,,,0.035775200107573304
PTN,0.22023422553970434,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8474034651983162e-05,,,0.035775200107573304
NEB,0.21996810813695397,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6448428461578566e-05,,,0.035775200107573304
FECH,0.21889438455564503,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4249482777462658e-05,,,0.035775200107573304
KEL,0.21855364730377871,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.13463562914005e-05,,,0.035775200107573304
FGF15,0.2185161263558654,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8647031356311623e-05,,,0.035775200107573304
PAX9,0.21832159914768717,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9915583359709603e-05,,,0.035775200107573304
TWIST1,0.21785785412865807,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.705004617938637e-05,,,0.035775200107573304
RHD,0.21244328207207755,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.17800241972304e-05,,,0.035775200107573304
VIM,0.21172445450888594,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.4496138687132995e-05,,,0.035775200107573304
MYH8,0.21110434255907465,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.30872746691059e-05,,,0.035775200107573304
CRABP1,0.2105160519732389,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.227180913049836e-05,,,0.035775200107573304
HOXA11OS,0.20811334417555596,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8214007186044645e-05,,,0.035775200107573304
FBN2,0.20552556234559138,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.560368725569817e-05,,,0.035775200107573304
SIM2,0.20419531334088353,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.857888917893732e-05,,,0.035775200107573304
TUBA1A,0.20237512815500236,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.231983510889976e-05,,,0.035775200107573304
HEMGN,0.20214850615483873,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.068621637891496e-05,,,0.035775200107573304
NRK,0.20138966412855827,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5484880948803552e-05,,,0.035775200107573304
WWP2,0.20062852617553173,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.232921551995312e-05,,,0.035775200107573304
MEF2C,0.20051490196531035,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5232668336818547e-05,,,0.035775200107573304
SOX11,0.19998012836475978,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6123910133839994e-05,,,0.035775200107573304
GRM6,0.19988054827189386,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,8.300069367556199e-35,,,0.035775200107573304
WFDC1,0.1993124984002478,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.678498780034615e-05,,,0.035775200107573304
PERP,0.19900005016400146,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.167724794682889e-05,,,0.035775200107573304
SHOX2,0.19799335190227885,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.376297277135602e-05,,,0.035775200107573304
IGFBP3,0.19737298137510031,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.706663568302673e-05,,,0.035775200107573304
MYL1,0.19720725028852407,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.34552274851708e-05,,,0.035775200107573304
ITM2A,0.19698381955359498,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7141024507638208e-05,,,0.035775200107573304
CCND2,0.19640240393468633,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.489926397111856e-05,,,0.035775200107573304
TBX5,0.19506082903818842,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.846412310494753e-05,,,0.035775200107573304
ZFHX3,0.19455557496815212,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6462333652204456e-05,,,0.035775200107573304
PEG3,0.1944234290453546,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.0590517136331053e-05,,,0.035775200107573304
FGB,0.19336389365238904,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.5577563234824606e-05,,,0.035775200107573304
HOXA10,0.19309736111754575,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.2564166010154418e-05,,,0.035775200107573304
CRYM,0.19298763015796036,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.276156765666281e-05,,,0.035775200107573304
ANXA2,0.19255153395338603,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.697456078786905e-05,,,0.035775200107573304
TRIM10,0.1916236691490522,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.7648582398349595e-05,,,0.035775200107573304
FGG,0.1900384145587225,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8794345773615638e-05,,,0.035775200107573304
NREP,0.18941099232686054,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8124095916315733e-05,,,0.035775200107573304
NR2F1,0.18901930117134094,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7951803256597675e-05,,,0.035775200107573304
DKK2,0.1884457265928216,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.908824857108672e-05,,,0.035775200107573304
RPRM,0.1884391044775452,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.183537318407722e-05,,,0.035775200107573304
SNED1,0.18697319076001262,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6132479070604818e-05,,,0.035775200107573304
COL1A1,0.18673347627493508,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.954374381687538e-05,,,0.035775200107573304
TCEAL7,0.18667331540991974,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5753747818953475e-05,,,0.035775200107573304
MEOX2,0.1852510458480675,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.1647168325563196e-05,,,0.035775200107573304
VCAN,0.18504373445453673,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.3222934969254357e-05,,,0.035775200107573304
GMPR,0.18497782462133652,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.029620551650977e-05,,,0.035775200107573304
CYTL1,0.18492505907352336,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4929368218545943e-05,,,0.035775200107573304
ALX1,0.18432556152453242,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.597701679540049e-05,,,0.035775200107573304
ARRB1,0.18378510712652588,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.269984574190823e-05,,,0.035775200107573304
RAX,0.18323466737803737,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9895287661631536e-05,,,0.035775200107573304
OSR1,0.18209547063250192,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.034475493817021e-05,,,0.035775200107573304
TNNC2,0.18205682692775588,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.3988343776758266e-05,,,0.035775200107573304
MEST,0.18137240182523728,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8378672778265717e-05,,,0.035775200107573304
RP24-556H22.2,0.18047986204766317,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.5236065262249062e-33,,,0.035775200107573304
SPTA1,0.177482397191532,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.2036673155935267e-05,,,0.035775200107573304
RGS2,0.17639776995473658,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.074163376907986e-05,,,0.035775200107573304
SLC38A8,0.17592914835763954,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.827495739912967e-05,,,0.035775200107573304
FOXC1,0.17501998518798703,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7095699198448472e-05,,,0.035775200107573304
IGF1,0.174327623319538,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.0658197514275807e-05,,,0.035775200107573304
DES,0.17428457489098698,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6912912311515374e-05,,,0.035775200107573304
FOXD1,0.1741929962112184,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8784475284944025e-05,,,0.035775200107573304
SNCA,0.17417213384012117,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.1204413150342735e-05,,,0.035775200107573304
NEUROD1,0.1740956766214766,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.438804844556437e-05,,,0.035775200107573304
GNAS,0.17398180127279678,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8359026209045514e-05,,,0.035775200107573304
EBF1,0.17147219928887383,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.4748067861273695e-05,,,0.035775200107573304
TRPM3,0.17022280721618457,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.81761657473332e-05,,,0.035775200107573304
CDH11,0.1691744080002751,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.303099761277553e-05,,,0.035775200107573304
WNT5A,0.1690997252827216,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.707659188914096e-05,,,0.035775200107573304
CITED4,0.16845872219166713,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.156395997815027e-05,,,0.035775200107573304
TNNT3,0.1684076646444028,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8088978778288615e-05,,,0.035775200107573304
MYOD1,0.16825229531094746,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.336213115098388e-05,,,0.035775200107573304
UROD,0.16788700114420055,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6982326966622583e-05,,,0.035775200107573304
TBX18,0.16749885135607326,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5963773411272277e-05,,,0.035775200107573304
NNAT,0.16738377059075527,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.277105273107213e-05,,,0.035775200107573304
SEPP1,0.16730551117643366,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.409773738304023e-05,,,0.035775200107573304
NRP2,0.1671862988839179,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.489283765541078e-05,,,0.035775200107573304
VSIG4,0.1666797452827383,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.5902511564042567e-33,,,0.035775200107573304
CD24A,0.1662890463192935,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.2361865911355356e-05,,,0.035775200107573304
ABLIM3,0.16610028794409457,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6560343085595344e-05,,,0.035775200107573304
POU3F3,0.16602028958362142,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5645974665098704e-05,,,0.035775200107573304
TMEM14C,0.16599751098925541,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.223307166876776e-05,,,0.035775200107573304
MGARP,0.16540966384461014,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.902177615333864e-05,,,0.035775200107573304
SERPINC1,0.1650668448779236,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.488108544882602e-05,,,0.035775200107573304
SOX1,0.16456638124345893,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.4881538241342154e-05,,,0.035775200107573304
GDF5,0.16437995559945007,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.381405409543398e-05,,,0.035775200107573304
