,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
PAFAH1B2,0.015977856512107223,0.00021519331079700166,2.0753418666357807e-05,7.91372079755881e-06,0.009900990099009901,1.3823194973731141e-05,,,0.033586156780815696
WDR1,0.015975918656200967,0.00021553875605762052,2.0753418666357807e-05,8.855590708178873e-06,0.009900990099009901,1.4337535504881466e-05,,,0.033586156780815696
BNIP3,0.0159755312466261,0.0002156078783699389,2.0753418666357807e-05,1.063455597027918e-06,0.009900990099009901,1.1744755336492712e-05,,,0.033586156780815696
GIPC1,0.015975032173411865,0.000215696954412814,2.0753418666357807e-05,4.7349862630774453e-07,0.009900990099009901,1.0965854874319877e-05,,,0.033586156780815696
NDUFA8,0.01596573920796794,0.0002173618791413423,2.0753418666357807e-05,4.279751986135949e-08,0.009900990099009901,8.972633081347135e-06,,,0.033586156780815696
GM553,0.015962838125374686,0.0002178840884963229,2.0753418666357807e-05,4.877008907833158e-09,0.009900990099009901,7.849955673181437e-06,,,0.033586156780815696
ATCAY,0.015962703099074257,0.00021790842240643205,2.0753418666357807e-05,4.6859372043739356e-06,0.009900990099009901,1.2775188604247551e-05,,,0.033586156780815696
9430015G10RIK,0.015962045828932684,0.00021802690928951485,2.0753418666357807e-05,2.748676465624822e-05,0.009900990099009901,1.4396339890859658e-05,,,0.033586156780815696
NUDT9,0.015955995915687613,0.00021912036264815082,2.0753418666357807e-05,8.203811955320717e-07,0.009900990099009901,1.1297433658852999e-05,,,0.033586156780815696
GM37274,0.0159529312242481,0.00021967622234797535,2.0753418666357807e-05,0.0006362680764145923,0.039603960396039604,2.377040531822539e-05,,,0.09352313271120775
BC030336,0.01595046786238839,0.00022012396956050395,2.0753418666357807e-05,4.313654178300652e-08,0.009900990099009901,9.650124229551102e-06,,,0.033586156780815696
HIPK2,0.015941972859294523,0.00022167458669208884,2.0753418666357807e-05,9.266683531627962e-07,0.009900990099009901,1.1781188646270659e-05,,,0.033586156780815696
CLCN4-2,0.015937567742516534,0.00022248267368341068,2.0753418666357807e-05,1.1015133879466177e-06,0.009900990099009901,1.1875395716235212e-05,,,0.033586156780815696
LNX1,0.015929614701574116,0.00022394856896146287,2.0753418666357807e-05,5.668715764572951e-07,0.009900990099009901,1.1417739125479243e-05,,,0.033586156780815696
SRGAP1,0.015927718096064115,0.00022429947778213055,2.0753418666357807e-05,2.6970097344314325e-07,0.009900990099009901,1.0462659063296887e-05,,,0.033586156780815696
PALMD,0.01592708352943366,0.00022441699944675264,2.0753418666357807e-05,1.3317366289733457e-06,0.009900990099009901,1.2129821971871778e-05,,,0.033586156780815696
PARK2,0.015923938091955126,0.00022500038299433367,2.0753418666357807e-05,1.936181241335433e-06,0.009900990099009901,1.1003408024101607e-05,,,0.033586156780815696
NLE1,0.015922275890937358,0.00022530924231456417,2.0753418666357807e-05,3.714116145747681e-07,0.009900990099009901,1.0612627755279883e-05,,,0.033586156780815696
B3GNT5,0.0159213186277523,0.00022548729420224234,2.0753418666357807e-05,1.4599532800030346e-05,0.0297029702970297,1.4077047798421104e-05,,,0.07587339044785307
DHX32,0.015898134493332616,0.0002298398774485122,2.0753418666357807e-05,6.042526360494627e-06,0.009900990099009901,1.3261510781346493e-05,,,0.033586156780815696
FICD,0.015889512894953207,0.00023147839728343556,2.0753418666357807e-05,1.3422220097591975e-06,0.009900990099009901,1.1764369910936337e-05,,,0.033586156780815696
DDX49,0.015887377216192426,0.00023188596020695673,2.0753418666357807e-05,8.075136304075414e-08,0.009900990099009901,9.787438391057378e-06,,,0.033586156780815696
SRC,0.0158849319382236,0.00023235342770266953,2.0753418666357807e-05,4.740736748720664e-07,0.009900990099009901,1.0604392124177391e-05,,,0.033586156780815696
WDR13,0.01588082403488412,0.00023314072154057008,2.0753418666357807e-05,3.4933764073707962e-06,0.009900990099009901,1.2877452798243894e-05,,,0.033586156780815696
RAVER2,0.015880717107266008,0.00023316124778305358,2.0753418666357807e-05,3.490578873721617e-07,0.009900990099009901,9.983642502734134e-06,,,0.033586156780815696
FBXO41,0.0158742365572003,0.00023440843181310456,2.0753418666357807e-05,4.4169942725602596e-07,0.009900990099009901,1.0608504471812132e-05,,,0.033586156780815696
ITGBL1,0.015873952961804407,0.0002344631517214868,2.0753418666357807e-05,6.304683886071416e-09,0.009900990099009901,8.001990549532398e-06,,,0.033586156780815696
CENPV,0.015872103547062585,0.00023482028980603697,2.0753418666357807e-05,4.710064823054694e-06,0.009900990099009901,1.2575282607967314e-05,,,0.033586156780815696
VIT,0.015864987288993104,0.00023619923994955272,2.0753418666357807e-05,1.205838514717339e-05,0.009900990099009901,1.330846658933333e-05,,,0.033586156780815696
GTF2F1,0.015864714208556445,0.00023625230620505366,2.0753418666357807e-05,6.630506885763054e-07,0.009900990099009901,1.0442585085368139e-05,,,0.033586156780815696
SSTR2,0.015864015749713314,0.00023638808456860616,2.0753418666357807e-05,7.627845954871759e-06,0.009900990099009901,1.3176769731835722e-05,,,0.033586156780815696
CRK,0.015862435664422626,0.00023669551720006954,2.0753418666357807e-05,6.456075960503682e-07,0.009900990099009901,1.0908758715639756e-05,,,0.033586156780815696
ZMYND8,0.01586156579236632,0.00023686492483898647,2.0753418666357807e-05,2.5083124206570773e-06,0.009900990099009901,1.2233262024690852e-05,,,0.033586156780815696
TWIST1,0.01585854308594145,0.00023745447688339194,2.0753418666357807e-05,3.2406322070244187e-09,0.009900990099009901,7.542833871346919e-06,,,0.033586156780815696
SMAP2,0.015854556314910243,0.0002382341545482669,2.0753418666357807e-05,2.402993418160193e-05,0.009900990099009901,1.3548602241356504e-05,,,0.033586156780815696
PGM5,0.015835078631472398,0.00024207778122986578,2.0753418666357807e-05,1.3915960037969022e-05,0.019801980198019802,1.4240548950532628e-05,,,0.056513681648705176
RASL10B,0.015833731558125032,0.0002423457326823364,2.0753418666357807e-05,1.2740236643438152e-09,0.009900990099009901,7.11088831881437e-06,,,0.033586156780815696
GM10419,0.015828158209595003,0.00024345729092334345,2.0753418666357807e-05,6.810428412329372e-06,0.009900990099009901,1.353914838321611e-05,,,0.033586156780815696
RBM46,0.015827718232194827,0.00024354524295966407,2.0753418666357807e-05,0.0,0.009900990099009901,4.2541683283101254e-07,,,0.033586156780815696
GM37240,0.01582348944834141,0.0002443920945631728,2.0753418666357807e-05,1.9791266292479293e-08,0.009900990099009901,7.993049469736978e-06,,,0.033586156780815696
ATP8B1,0.015813708543277145,0.00024636134015465494,2.0753418666357807e-05,4.550010290760298e-08,0.009900990099009901,9.009221778285194e-06,,,0.033586156780815696
EXTL1,0.015809172265523454,0.00024727966861348705,2.0753418666357807e-05,3.417610608369426e-05,0.009900990099009901,1.4492646010497176e-05,,,0.033586156780815696
LHFPL2,0.015806025740062356,0.00024791852808381254,2.0753418666357807e-05,4.695666498188977e-06,0.009900990099009901,1.2718420266842072e-05,,,0.033586156780815696
HTRA1,0.015804225336885875,0.0002482847675168154,2.0753418666357807e-05,1.4964636416703314e-05,0.009900990099009901,1.4148908011469373e-05,,,0.033586156780815696
PADI2,0.015802611235521114,0.0002486135380960208,2.0753418666357807e-05,2.119650102994086e-06,0.009900990099009901,1.185118599243273e-05,,,0.033586156780815696
SH3D19,0.01580019966806425,0.00024910549808176974,2.0753418666357807e-05,5.499232047290192e-06,0.009900990099009901,1.2955431118375829e-05,,,0.033586156780815696
SLC52A3,0.015794020764146825,0.0002503701403975267,2.0753418666357807e-05,9.510172593873989e-07,0.019801980198019802,1.1122559783802097e-05,,,0.056513681648705176
RSPH10B,0.015790558660765522,0.00025108134655904557,2.0753418666357807e-05,2.1956066742490066e-08,0.009900990099009901,8.811058034449817e-06,,,0.033586156780815696
DLX2,0.015789809268291155,0.0002512355390552612,2.0753418666357807e-05,2.367219753551808e-10,0.009900990099009901,6.65461408614957e-06,,,0.033586156780815696
1110038F14RIK,0.01578645315795131,0.0002519271647510868,2.0753418666357807e-05,7.413132415701185e-07,0.009900990099009901,1.023124009539754e-05,,,0.033586156780815696
CLEC16A,0.015783483896331676,0.00025254054838541595,2.0753418666357807e-05,2.2112687725339697e-07,0.009900990099009901,1.0011453709167829e-05,,,0.033586156780815696
ZFP36L1,0.01578313432178733,0.00025261285427469193,2.0753418666357807e-05,2.4584727503773607e-06,0.009900990099009901,1.152926422923874e-05,,,0.033586156780815696
DOK6,0.015779727708632587,0.00025331848823939573,2.0753418666357807e-05,2.013576583248522e-08,0.009900990099009901,8.593516351491064e-06,,,0.033586156780815696
MAN1C1,0.0157741122240255,0.00025448567247232656,2.0753418666357807e-05,2.5443294985327825e-06,0.009900990099009901,1.1740158385211452e-05,,,0.033586156780815696
PPARGC1A,0.01575970693945685,0.0002575027913974681,2.0753418666357807e-05,6.645143841854662e-07,0.009900990099009901,1.0220763253188334e-05,,,0.033586156780815696
SPAG6L,0.015759548202459003,0.00025753622307433943,2.0753418666357807e-05,1.89486584423193e-07,0.009900990099009901,9.4014890592566e-06,,,0.033586156780815696
PEX11B,0.01575753557329024,0.00025796045487957997,2.0753418666357807e-05,1.1111465494151318e-05,0.009900990099009901,1.3386769264292134e-05,,,0.033586156780815696
TOX,0.015755291666664287,0.00025843420437887676,2.0753418666357807e-05,5.241292320157243e-07,0.009900990099009901,1.1207709014822271e-05,,,0.033586156780815696
SDK1,0.015754533188464735,0.0002585945229814923,2.0753418666357807e-05,1.0261581717796453e-05,0.009900990099009901,1.334401348516391e-05,,,0.033586156780815696
ITM2A,0.01574698804419474,0.00026019438622126856,2.0753418666357807e-05,7.90277332463063e-08,0.009900990099009901,8.767849229429956e-06,,,0.033586156780815696
SEMA5B,0.015746314130605062,0.00026033772991340687,2.0753418666357807e-05,1.92359062012315e-08,0.009900990099009901,9.014058716380593e-06,,,0.033586156780815696
FAM69A,0.01574473538057456,0.0002606738235887418,2.0753418666357807e-05,3.840238729679868e-06,0.009900990099009901,1.177408799827124e-05,,,0.033586156780815696
UMPS,0.015741287743329703,0.0002614091833450516,2.0753418666357807e-05,1.3240394336477834e-09,0.009900990099009901,7.527878742396041e-06,,,0.033586156780815696
KCNQ1OT1,0.0157391733010895,0.00026186113681203604,2.0753418666357807e-05,3.2726365101209964e-06,0.009900990099009901,1.2362881562873403e-05,,,0.033586156780815696
COPRS,0.015731634329947033,0.0002634784951726088,2.0753418666357807e-05,1.363990457248221e-07,0.009900990099009901,9.524978384363107e-06,,,0.033586156780815696
DEFB42,0.015731335141685288,0.00026354287258645304,2.0753418666357807e-05,0.0,0.009900990099009901,3.056346820717442e-06,,,0.033586156780815696
ZFP521,0.015727131034023838,0.0002644490370972141,2.0753418666357807e-05,1.1625904131618015e-06,0.009900990099009901,1.1225893720725784e-05,,,0.033586156780815696
KMT2A,0.01572674642395478,0.0002645320817706853,2.0753418666357807e-05,1.557674210728166e-07,0.009900990099009901,9.916416606243967e-06,,,0.033586156780815696
SUMO3,0.015715334301393,0.00026700726403106056,2.0753418666357807e-05,3.2185552467645095e-06,0.009900990099009901,1.2039727441701385e-05,,,0.033586156780815696
DCTN3,0.015686121401813823,0.00027344193717837584,2.0753418666357807e-05,1.3279959676371078e-07,0.009900990099009901,8.861721905037681e-06,,,0.033586156780815696
GPR162,0.015678076465264066,0.0002752391843015012,2.0753418666357807e-05,1.2237432367445678e-07,0.009900990099009901,9.894000339142553e-06,,,0.033586156780815696
OPRK1,0.015677201245627336,0.00027543537154861575,2.0753418666357807e-05,3.256408639407127e-07,0.009900990099009901,9.746582792008056e-06,,,0.033586156780815696
DNAH7B,0.01566919443353066,0.00027723621692032907,2.0753418666357807e-05,2.993828128927678e-05,0.019801980198019802,1.5039568121474052e-05,,,0.056513681648705176
KANSL1,0.015662704253782134,0.0002787039916498646,2.0753418666357807e-05,5.066787437835174e-06,0.009900990099009901,1.1733360690356944e-05,,,0.033586156780815696
CCDC15,0.015660781422010703,0.000279140233999442,2.0753418666357807e-05,9.103104917640437e-07,0.009900990099009901,1.0614757524449151e-05,,,0.033586156780815696
A230006K03RIK,0.015657426155889016,0.00027990298328717245,2.0753418666357807e-05,1.85838350118539e-05,0.009900990099009901,1.5082118338647155e-05,,,0.033586156780815696
RAB7,0.01565038380740829,0.0002815102304506434,2.0753418666357807e-05,2.6606010443686046e-06,0.009900990099009901,1.2737466483823685e-05,,,0.033586156780815696
