,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
ZFP110,0.011891727740691426,0.005078136971319092,2.1633067873231203e-05,0.00041598633992889766,0.009900990099009901,1.1106106556124986e-05,,,0.026997558948243388
YRDC,0.01189078581448956,0.005081106780474576,2.1633067873231203e-05,0.00018289989002895357,0.009900990099009901,1.0041772843042491e-05,,,0.026997558948243388
AF251705,0.011889567508562767,0.005084950283653522,2.1633067873231203e-05,0.008739820800279463,0.0297029702970297,2.1602057943452246e-05,,,0.06585794677977196
CSNK1G1,0.01188803204274069,0.00508979804750187,2.1633067873231203e-05,3.358048227042332e-05,0.009900990099009901,8.777027308934195e-06,,,0.026997558948243388
CCDC82,0.011885003640866795,0.005099371362510707,2.1633067873231203e-05,0.0012338934088617082,0.009900990099009901,1.4012341836857068e-05,,,0.026997558948243388
EIF3D,0.011884505795911165,0.005100946671935169,2.1633067873231203e-05,0.000623133016395272,0.009900990099009901,1.240399197336488e-05,,,0.026997558948243388
FAF1,0.01188448231153027,0.005101020993252825,2.1633067873231203e-05,4.577513998560434e-05,0.009900990099009901,9.507993404672584e-06,,,0.026997558948243388
FAM222B,0.01187848458123303,0.005120033677945113,2.1633067873231203e-05,0.00012617665171799075,0.009900990099009901,1.08384048248035e-05,,,0.026997558948243388
SLC37A4,0.011875808064072277,0.005128538520930093,2.1633067873231203e-05,0.00031791736416808547,0.009900990099009901,1.2169771166046307e-05,,,0.026997558948243388
SPECC1,0.011869965418524333,0.005147147684964604,2.1633067873231203e-05,0.0009194703465273957,0.009900990099009901,1.4339594012415068e-05,,,0.026997558948243388
