,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
GM11110,-0.0016165077738558228,0.3692560110400368,2.1633067873231203e-05,0.3026601774765161,0.32673267326732675,7.466896924575312e-06,,0.43291159677256313,0.3794320878116325
TACO1,-0.0016172389420687305,0.36919669689255685,2.1633067873231203e-05,0.3074552705012904,0.297029702970297,9.700650137129867e-06,,0.43762073668421575,0.3549175570680067
LAD1,-0.0016209514033162437,0.3688955810618486,2.1633067873231203e-05,0.3248284285091222,0.45544554455445546,1.2075323948064773e-05,,0.4522350211616082,0.47086027162273014
MRPL23,-0.0016235657714484468,0.36868357926794304,2.1633067873231203e-05,0.28667529929412183,0.36633663366336633,1.3207854977878038e-05,,0.4182439629170928,0.4092181148894167
PPCDC,-0.0016249683621510284,0.3685698582138643,2.1633067873231203e-05,0.32059024248020207,0.37623762376237624,1.2229366376947787e-05,,0.4482193098618109,0.4163807258448511
GM36975,-0.0016257854065592585,0.36850361814046406,2.1633067873231203e-05,0.27585533476433766,0.42574257425742573,1.1202537514505045e-05,,0.40790105580662434,0.4508237204943089
FGF18,-0.001626473573681596,0.36844782954029204,2.1633067873231203e-05,0.3173258569193258,0.2871287128712871,9.16261959571503e-06,,0.44571971157677576,0.3465160261690229
ZFP951,-0.001628179407927625,0.3683095522645239,2.1633067873231203e-05,0.35125903131051156,0.039603960396039604,7.004832708549952e-06,,0.4693226287917703,0.08294566830420416
GM15559,-0.0016291062886378772,0.36823442518672267,2.1633067873231203e-05,0.3551774313943794,0.0891089108910891,1.5949147160112573e-05,,0.4693226287917703,0.15418853695198398
ALOX8,-0.0016306871557014014,0.3681063017446652,2.1633067873231203e-05,0.31215592285685667,0.38613861386138615,1.867718048749756e-05,,0.4417528182338984,0.4234795814891635
CPA6,-0.0016311556824991779,0.36806833219401947,2.1633067873231203e-05,0.3024869011638326,0.2871287128712871,1.19902686043839e-05,,0.432813928634462,0.3465160261690229
HAUS2,-0.0016319322437289372,0.3680054022802337,2.1633067873231203e-05,0.2760635933084967,0.31683168316831684,1.0474578818993134e-05,,0.40801427961048803,0.3710831884283944
HCK,-0.0016321473466773125,0.3679879716861809,2.1633067873231203e-05,0.28636987555392374,0.42574257425742573,8.509262034865532e-06,,0.41802833419822166,0.4508237204943089
ESR1,-0.00163215764213534,0.3679871374136398,2.1633067873231203e-05,0.2935594621311712,0.38613861386138615,1.596019115474644e-05,,0.42454630518647823,0.4234795814891635
DUSP2,-0.0016358004178966708,0.3676919912351477,2.1633067873231203e-05,0.2917693822537646,0.297029702970297,7.960484595811189e-06,,0.4230252673626886,0.3549175570680067
RECQL4,-0.0016372852407152492,0.36757170983150933,2.1633067873231203e-05,0.3328388390054877,0.39603960396039606,1.2628789783928288e-05,,0.45899783999097393,0.4306109937229223
LMNTD1,-0.0016384724653543878,0.3674755453805484,2.1633067873231203e-05,0.30819024988251165,0.48514851485148514,1.2049432145765903e-05,,0.43822535739389834,0.4903320317260677
ZFP664,-0.0016386167163391487,0.3674638617073356,2.1633067873231203e-05,0.36602123680554816,0.37623762376237624,9.278361132126592e-06,,0.4693226287917703,0.4163807258448511
CEP72,-0.0016394538169735354,0.36739606278805126,2.1633067873231203e-05,0.29015402844772903,0.42574257425742573,7.5249872209771005e-06,,0.421335012871147,0.4508237204943089
PCTP,-0.0016399968512998935,0.36735208326076346,2.1633067873231203e-05,0.34467171492756243,0.42574257425742573,2.5405284260180835e-05,,0.46769070823774533,0.4508237204943089
ADGRE1,-0.0016400031678467258,0.3673515717034428,2.1633067873231203e-05,0.27810431078559256,0.1188118811881188,7.923548227571325e-06,,0.4096919181495521,0.18822655592718338
IFIH1,-0.00164052453557298,0.36730934857794495,2.1633067873231203e-05,0.31280655426618476,0.39603960396039606,1.0089082874731818e-05,,0.44223603761624536,0.4306109937229223
GM17259,-0.0016410569677392237,0.3672662310512087,2.1633067873231203e-05,0.33967311065103084,0.48514851485148514,2.0947595446909645e-05,,0.46390352244402594,0.4903320317260677
GM14403,-0.001641228998339322,0.36725229999294157,2.1633067873231203e-05,0.3491919639274434,0.43564356435643564,1.2813336394152974e-05,,0.4693226287917703,0.45736781124921
GM11944,-0.0016417783374487079,0.36720781561715454,2.1633067873231203e-05,0.3341158787987428,0.3564356435643564,1.3336161858347465e-05,,0.45977050640891565,0.40236221158411484
SYNE3,-0.001642059208494773,0.36718507193357547,2.1633067873231203e-05,0.30952993154281677,0.15841584158415842,1.1492785663573727e-05,,0.43949096664449055,0.22927462315434108
9330171B17RIK,-0.001642298271635438,0.3671657140346909,2.1633067873231203e-05,0.2998570531357986,0.4752475247524752,1.0456265394668018e-05,,0.43028072210545526,0.48428345614545565
RBM38,-0.0016424542868000614,0.3671530810447471,2.1633067873231203e-05,0.28972899978373373,0.36633663366336633,1.0521492891542459e-05,,0.4209858553522122,0.4092181148894167
NSMCE1,-0.0016426028613401268,0.3671410506769537,2.1633067873231203e-05,0.2722256475318595,0.31683168316831684,1.1819133274024866e-05,,0.40432580547731023,0.3710831884283944
GM29642,-0.0016456228429470488,0.3668965452145313,2.1633067873231203e-05,0.2815928766601578,0.45544554455445546,6.653233688850796e-06,,0.4133183395926392,0.47086027162273014
HMG20B,-0.0016462697973760733,0.36684417314147566,2.1633067873231203e-05,0.23764340661153854,0.2376237623762376,1.1237817562996712e-05,,0.36882702309958054,0.3040582826516039
MYNN,-0.0016468888455457554,0.3667940624483995,2.1633067873231203e-05,0.3066821661403881,0.2871287128712871,1.5741104829224606e-05,,0.436776855919222,0.3465160261690229
SYK,-0.0016476680173670582,0.36673099329740083,2.1633067873231203e-05,0.29410650884165923,0.3069306930693069,6.834223838662858e-06,,0.4248593349062116,0.36284072429357656
GM13524,-0.0016477424641207642,0.366724967480338,2.1633067873231203e-05,0.29176584158008156,0.36633663366336633,2.004411278442044e-05,,0.4230252673626886,0.4092181148894167
BOLA1,-0.0016481183575473304,0.3666945426791667,2.1633067873231203e-05,0.26482876486175866,0.297029702970297,1.0294990444102554e-05,,0.3973496130631766,0.3549175570680067
GM37422,-0.0016485332493226673,0.3666609623253504,2.1633067873231203e-05,0.32425019486575246,0.26732673267326734,1.1884617661592484e-05,,0.4515831297923401,0.3301098382713204
BUD13,-0.0016505254586666994,0.3664997318577702,2.1633067873231203e-05,0.3001703707358002,0.297029702970297,1.1691380619718481e-05,,0.43051964785451163,0.3549175570680067
PROSER2,-0.0016507781521901408,0.3664792829314279,2.1633067873231203e-05,0.2981395354040528,0.42574257425742573,7.776592094490133e-06,,0.4285006420649661,0.4508237204943089
BTBD8,-0.0016524635098011016,0.36634290704531447,2.1633067873231203e-05,0.332594240634443,0.42574257425742573,8.127273116400478e-06,,0.4588146490257534,0.4508237204943089
