,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
CPLX2,0.205418826129523,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.655298661353499e-06,0.0,0.0,0.018802629638484246
GRIA2,0.20439899422102661,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.014956039975551e-05,0.0,0.0,0.018802629638484246
VIP,0.2028166038483016,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.929486156634395e-06,0.0,0.0,0.018802629638484246
CHGB,0.2018202793265582,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.0712340909876819e-05,0.0,0.0,0.018802629638484246
ATP1B1,0.20004206179983378,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.323470075324474e-06,0.0,0.0,0.018802629638484246
AK7,0.1997014082220457,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.785219838792829e-06,0.0,0.0,0.018802629638484246
SNHG11,0.19846687235812954,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.435345354470199e-06,0.0,0.0,0.018802629638484246
SNCA,0.19798189201055674,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.50579948974299e-06,0.0,0.0,0.018802629638484246
H2-EB1,0.19782705152603464,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.809003137604184e-06,0.0,0.0,0.018802629638484246
MEF2C,0.19489041100031707,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.1889003511724085e-06,0.0,0.0,0.018802629638484246
SYNPR,0.19374635001774124,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.1284310929580679e-05,0.0,0.0,0.018802629638484246
PCP4L1,0.19358299037389506,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.1144451760187888e-05,0.0,0.0,0.018802629638484246
OLFM1,0.19303573760168277,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.200768809644363e-06,0.0,0.0,0.018802629638484246
TRF,0.19196076879144364,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.960261544151657e-06,0.0,0.0,0.018802629638484246
MYOC,0.19104602211098043,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.868162302284773e-06,0.0,0.0,0.018802629638484246
RBP1,0.18875887592580196,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.353814497139017e-06,0.0,0.0,0.018802629638484246
2410004P03RIK,0.1886754492686911,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.92090729805348e-06,0.0,0.0,0.018802629638484246
SYT6,0.18813010822225523,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.871179427781811e-06,0.0,0.0,0.018802629638484246
CALM2,0.18697983545986455,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.378997358398417e-06,0.0,0.0,0.018802629638484246
LAMP5,0.18617502085886803,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.678526511890114e-06,0.0,0.0,0.018802629638484246
1700012B09RIK,0.18565991513658503,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.662896168816733e-06,0.0,0.0,0.018802629638484246
MT-ND1,0.18509953105984195,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.327454461888823e-06,0.0,0.0,0.018802629638484246
GAD1,0.18461979263616204,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.888610279315912e-06,0.0,0.0,0.018802629638484246
CHRNA3,0.18328405174090834,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.189224534059894e-06,0.0,0.0,0.018802629638484246
CAMK2B,0.18254695098607934,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.853557173412366e-06,0.0,0.0,0.018802629638484246
DRC7,0.18168709202203878,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.322113728895365e-06,0.0,0.0,0.018802629638484246
CAMK2N1,0.18031007244034317,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.1014284265413514e-05,0.0,0.0,0.018802629638484246
SEPT4,0.1798509563529001,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.742964684711663e-06,0.0,0.0,0.018802629638484246
DKK3,0.17952755038695167,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.111585935693804e-06,0.0,0.0,0.018802629638484246
FAM131A,0.1793780008330429,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.859277652335172e-06,0.0,0.0,0.018802629638484246
DYNLRB2,0.17922055898737455,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.499038713658363e-06,0.0,0.0,0.018802629638484246
NCDN,0.17909359399973424,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.378707121975324e-06,0.0,0.0,0.018802629638484246
QDPR,0.17908315874332606,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.0018744313555678e-05,0.0,0.0,0.018802629638484246
ITPKA,0.17853597033725857,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.5712637893721165e-06,0.0,0.0,0.018802629638484246
MOG,0.1778809606650968,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.0962044252315838e-05,0.0,0.0,0.018802629638484246
RTN1,0.1767674234644337,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.913603026517324e-06,0.0,0.0,0.018802629638484246
ENC1,0.17594064504775955,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.498236718131195e-06,0.0,0.0,0.018802629638484246
HS3ST4,0.17369504083328838,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.415061908129561e-06,0.0,0.0,0.018802629638484246
MGP,0.17356476497035175,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.416532948030474e-06,0.0,0.0,0.018802629638484246
TSHZ2,0.1735472027985532,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.342350075624267e-06,0.0,0.0,0.018802629638484246
PRR32,0.17268217615798193,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.0176029023572547e-05,0.0,0.0,0.018802629638484246
CNR1,0.17006681907532098,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.850271362273658e-06,0.0,0.0,0.018802629638484246
NEFM,0.16993400517579163,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.245022820660412e-06,0.0,0.0,0.018802629638484246
CFAP126,0.16973188633198794,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.424551775930559e-06,0.0,0.0,0.018802629638484246
RBFOX1,0.16951327281523648,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.928983122400602e-06,0.0,0.0,0.018802629638484246
FTH1,0.16911863634752225,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.973405614526209e-06,0.0,0.0,0.018802629638484246
TCF7L2,0.16588172488959113,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.939317154541503e-06,0.0,0.0,0.018802629638484246
ICAM5,0.16579176045232694,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.430063248933822e-06,0.0,0.0,0.018802629638484246
GRIN2A,0.16568696973258973,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.879553549767888e-06,0.0,0.0,0.018802629638484246
CCK,0.1646630279698766,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.5774407028371634e-06,0.0,0.0,0.018802629638484246
LPPR4,0.16395015523957576,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.2519137008530826e-06,0.0,0.0,0.018802629638484246
APOE,0.16346215426664693,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.00899873334701e-06,0.0,0.0,0.018802629638484246
VSNL1,0.16331029832196622,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.434279177765193e-06,0.0,0.0,0.018802629638484246
TMSB4X,0.16314304863234916,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.423246503485242e-06,0.0,0.0,0.018802629638484246
MT-RNR1,0.1629208822409884,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.241993184429078e-06,0.0,0.0,0.018802629638484246
NPTX1,0.1626983458296217,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.0200477460390449e-05,0.0,0.0,0.018802629638484246
GABRA5,0.1626254673905584,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.478545649996779e-06,0.0,0.0,0.018802629638484246
RORA,0.16247498668973387,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.376192162824628e-06,0.0,0.0,0.018802629638484246
CTGF,0.1619196555996993,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.67141513347022e-06,0.0,0.0,0.018802629638484246
IGFBP4,0.16186905963436857,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.3560578249095045e-06,0.0,0.0,0.018802629638484246
GAD2,0.1617961524723289,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.24799504167589e-06,0.0,0.0,0.018802629638484246
KRT18,0.16155425323533673,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.3007331740839056e-05,0.0,0.0,0.018802629638484246
ENKUR,0.16122055008925743,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.004435167327712e-06,0.0,0.0,0.018802629638484246
GFRA1,0.15975851219535078,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.122077441529577e-06,0.0,0.0,0.018802629638484246
TSPAN13,0.15943498412289253,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.602759967690161e-06,0.0,0.0,0.018802629638484246
ERMN,0.15925990965450473,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.75449628349644e-06,0.0,0.0,0.018802629638484246
3110035E14RIK,0.15882571038343216,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.584568807450418e-06,0.0,0.0,0.018802629638484246
CRHBP,0.15862740677946963,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.642272046677133e-06,0.0,0.0,0.018802629638484246
KCNIP1,0.158372817407526,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.02966706157948e-06,0.0,0.0,0.018802629638484246
EPHA7,0.15816059426601314,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.612644741910707e-06,0.0,0.0,0.018802629638484246
NPTXR,0.1580135375815178,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.093462436279447e-06,0.0,0.0,0.018802629638484246
MT-CYTB,0.15771022622084171,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.782408584302874e-06,0.0,0.0,0.018802629638484246
NCALD,0.1569180711962661,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.143959261593466e-06,0.0,0.0,0.018802629638484246
PPP3R1,0.15686168812099202,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.59059294634549e-06,0.0,0.0,0.018802629638484246
PRLR,0.15646981415758188,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.299452642156464e-06,0.0,0.0,0.018802629638484246
PLTP,0.15646001634106177,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.871491542974766e-06,0.0,0.0,0.018802629638484246
DCN,0.15621388311423515,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.822990937418242e-06,0.0,0.0,0.018802629638484246
SYT1,0.15495859264225567,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.261524793471576e-06,0.0,0.0,0.018802629638484246
SYN2,0.1545477526360455,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.513944601292676e-06,0.0,0.0,0.018802629638484246
LMO4,0.15411540164078188,0.0,9.402906348056982e-06,0.0,0.009900990099009901,5.91897077931468e-06,0.0,0.0,0.018802629638484246
CARTPT,0.15410774102104952,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.755747034218569e-06,0.0,0.0,0.018802629638484246
CHRNB4,0.15391835889660282,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.5215634037067885e-06,0.0,0.0,0.018802629638484246
KCNG4,0.15369404753595087,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.225499300039224e-06,0.0,0.0,0.018802629638484246
PRKCB,0.15331564373741904,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.479692044314341e-06,0.0,0.0,0.018802629638484246
LRRTM4,0.15233543428041427,0.0,9.402906348056982e-06,0.0,0.009900990099009901,5.816165405969576e-06,0.0,0.0,0.018802629638484246
MT-ND4,0.15227827011836442,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.700517165117186e-06,0.0,0.0,0.018802629638484246
CHRNB3,0.15215183090363343,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.4621384636652036e-06,0.0,0.0,0.018802629638484246
NEUROD2,0.15104940306821082,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.866070064454815e-06,0.0,0.0,0.018802629638484246
CPLX1,0.15097304216711546,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.337676409735682e-06,0.0,0.0,0.018802629638484246
FAM163B,0.15077992387241676,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.347643550561011e-06,0.0,0.0,0.018802629638484246
MAP1B,0.15077965055798087,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.828814244053295e-06,0.0,0.0,0.018802629638484246
ADARB1,0.1504954304892113,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.97396801840119e-06,0.0,0.0,0.018802629638484246
BCL11B,0.14936679735282893,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.42444187910729e-06,0.0,0.0,0.018802629638484246
CYGB,0.1492931636860176,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.583395108995739e-06,0.0,0.0,0.018802629638484246
WASF1,0.14925996737630626,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.612798685656013e-06,0.0,0.0,0.018802629638484246
PRKCQ,0.1490707692120305,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.92111358499277e-06,0.0,0.0,0.018802629638484246
COL9A3,0.14878229133560925,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.356827077698346e-06,0.0,0.0,0.018802629638484246
KCTD8,0.1487291838300612,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.367084511166908e-06,0.0,0.0,0.018802629638484246
KALRN,0.1485729468281825,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.103183602246163e-06,0.0,0.0,0.018802629638484246
HDC,0.14765911104572133,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.132807405256963e-06,0.0,0.0,0.018802629638484246
SCN3B,0.14716530419592147,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.498605689930228e-06,0.0,0.0,0.018802629638484246
EPHA4,0.1457823321240027,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.305568298303277e-06,0.0,0.0,0.018802629638484246
PSD,0.14502091503192194,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.541483236078494e-06,0.0,0.0,0.018802629638484246
RPRM,0.1438765079878851,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.475621981470745e-06,0.0,0.0,0.018802629638484246
FAM183B,0.1433643436776082,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.093223697478658e-06,0.0,0.0,0.018802629638484246
CPNE4,0.14325197014763297,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.783377905435759e-06,0.0,0.0,0.018802629638484246
CACNA1E,0.14295743868966998,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.841618695572326e-06,0.0,0.0,0.018802629638484246
PVALB,0.14295494940439016,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.4713543756463435e-06,0.0,0.0,0.018802629638484246
MSX1,0.14242291262318973,0.0,9.402906348056982e-06,0.0,0.009900990099009901,9.76253760214412e-06,0.0,0.0,0.018802629638484246
IGFBP2,0.14191604313398767,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.84864690829336e-06,0.0,0.0,0.018802629638484246
IQGAP2,0.1419082585445001,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.768203099297079e-06,0.0,0.0,0.018802629638484246
SLC17A8,0.14190329178415764,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.385091018527854e-06,0.0,0.0,0.018802629638484246
DNALI1,0.14109749097435928,0.0,9.402906348056982e-06,0.0,0.009900990099009901,6.116974985017764e-06,0.0,0.0,0.018802629638484246
CPLX3,0.14009154058046083,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.005395692445681e-06,0.0,0.0,0.018802629638484246
GAP43,0.14008566863009092,0.0,9.402906348056982e-06,0.0,0.009900990099009901,5.563396120183377e-06,0.0,0.0,0.018802629638484246
ST6GALNAC5,0.13993008495023174,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.169843883362147e-05,0.0,0.0,0.018802629638484246
ATP1A3,0.13895324509030427,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.252067522138942e-06,0.0,0.0,0.018802629638484246
TM4SF1,0.1388640553351753,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.25283019985501e-06,0.0,0.0,0.018802629638484246
ZBTB20,0.13834615151281437,0.0,9.402906348056982e-06,0.0,0.009900990099009901,8.67872231364887e-06,0.0,0.0,0.018802629638484246
THY1,0.13812857136574147,0.0,9.402906348056982e-06,0.0,0.009900990099009901,1.0214151320203022e-05,0.0,0.0,0.018802629638484246
LYPD1,0.1380121853441432,0.0,9.402906348056982e-06,0.0,0.009900990099009901,7.193581603867272e-06,0.0,0.0,0.018802629638484246
