,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
ALAS2,0.2668908102109242,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.369589883209435e-05,,,0.037176976750599854
TFRC,0.2653307618286347,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.3200730063662106e-05,,,0.037176976750599854
COL9A2,0.25882758425663543,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7491298396578813e-05,,,0.037176976750599854
SOX2,0.2577897511337582,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.285624548697701e-05,,,0.037176976750599854
TCF4,0.2561427994239788,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.240904055593488e-05,,,0.037176976750599854
LIM2,0.25448645810846127,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.667812549024459e-05,,,0.037176976750599854
RORB,0.2537569261621694,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.300022568164739e-05,,,0.037176976750599854
NES,0.2519946678815904,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.972837044230475e-05,,,0.037176976750599854
SIX3OS1,0.25125488860918843,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.4102677140397085e-05,,,0.037176976750599854
KLF1,0.24973902903247103,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.2965282744797882e-05,,,0.037176976750599854
MEG3,0.2492283364856869,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.352152762945181e-05,,,0.037176976750599854
PNPO,0.2453205865338015,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.623128775173883e-05,,,0.037176976750599854
APOM,0.24457350326587088,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.695565731004992e-05,,,0.037176976750599854
MALAT1,0.24169813713199703,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.8831095092357194e-05,,,0.037176976750599854
ERMAP,0.23991348127832024,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.5395442216092394e-05,,,0.037176976750599854
HOXA11,0.23919269603518054,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.859041266077625e-05,,,0.037176976750599854
ZIC1,0.2364172268746117,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4877493078287353e-05,,,0.037176976750599854
CRYGC,0.23614635991641017,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.635322579888648e-05,,,0.037176976750599854
FSTL1,0.23608800246491266,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6435089849111732e-05,,,0.037176976750599854
MYOG,0.23603590541887193,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.2775885162485648e-05,,,0.037176976750599854
IGFBP5,0.23556747674457756,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.2951143026647608e-05,,,0.037176976750599854
GLRX5,0.23050298710261943,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.075231287683634e-05,,,0.037176976750599854
BASP1,0.23043362212582444,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.582353388336331e-05,,,0.037176976750599854
PDGFA,0.22599950408681643,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6941633573275473e-05,,,0.037176976750599854
GAP43,0.2246046419295062,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7800558388038476e-05,,,0.037176976750599854
MYBPH,0.22436169583811696,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.946192768745722e-05,,,0.037176976750599854
MECOM,0.2242433885635642,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.6332968759158265e-05,,,0.037176976750599854
SIX6,0.2234668757908666,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.9743283302484386e-05,,,0.037176976750599854
PPBP,0.22297746939120414,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.2483746786664314e-05,,,0.037176976750599854
AHSG,0.22065697285252697,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7501408540480674e-05,,,0.037176976750599854
PTN,0.22023422553970434,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9025396099108094e-05,,,0.037176976750599854
NEB,0.21996810813695397,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9341946221482196e-05,,,0.037176976750599854
FECH,0.21889438455564503,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.27464474269776e-05,,,0.037176976750599854
KEL,0.21855364730377871,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4133683750098804e-05,,,0.037176976750599854
FGF15,0.2185161263558654,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8086509384147393e-05,,,0.037176976750599854
PAX9,0.21832159914768717,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.58368253780019e-05,,,0.037176976750599854
TWIST1,0.21785785412865807,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.323862099464278e-05,,,0.037176976750599854
RHD,0.21244328207207755,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.3110173636434956e-05,,,0.037176976750599854
VIM,0.21172445450888594,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8535370394139446e-05,,,0.037176976750599854
MYH8,0.21110434255907465,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.932309468322342e-05,,,0.037176976750599854
CRABP1,0.2105160519732389,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.7656742666431025e-05,,,0.037176976750599854
HOXA11OS,0.20811334417555596,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9513244208884902e-05,,,0.037176976750599854
FBN2,0.20552556234559138,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.678407604033776e-05,,,0.037176976750599854
SIM2,0.20419531334088353,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.943868162677303e-05,,,0.037176976750599854
TUBA1A,0.20237512815500236,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6510965493231454e-05,,,0.037176976750599854
HEMGN,0.20214850615483873,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.02014756459537e-05,,,0.037176976750599854
NRK,0.20138966412855827,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5202228838802783e-05,,,0.037176976750599854
WWP2,0.20062852617553173,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4892495994033583e-05,,,0.037176976750599854
MEF2C,0.20051490196531035,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8680361635052517e-05,,,0.037176976750599854
SOX11,0.19998012836475978,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.729428779436147e-05,,,0.037176976750599854
GRM6,0.19988054827189386,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,6.407142896436237e-35,,,0.037176976750599854
WFDC1,0.1993124984002478,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.914761751806362e-05,,,0.037176976750599854
PERP,0.19900005016400146,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.378710824109653e-05,,,0.037176976750599854
SHOX2,0.19799335190227885,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.229326273784755e-05,,,0.037176976750599854
IGFBP3,0.19737298137510031,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.049130936832878e-05,,,0.037176976750599854
MYL1,0.19720725028852407,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.3524517256805734e-05,,,0.037176976750599854
ITM2A,0.19698381955359498,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7277064336949735e-05,,,0.037176976750599854
CCND2,0.19640240393468633,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4775046935265034e-05,,,0.037176976750599854
TBX5,0.19506082903818842,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5003665069704164e-05,,,0.037176976750599854
ZFHX3,0.19455557496815212,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.886315473347595e-05,,,0.037176976750599854
PEG3,0.1944234290453546,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5138558778699413e-05,,,0.037176976750599854
FGB,0.19336389365238904,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7788768046815114e-05,,,0.037176976750599854
HOXA10,0.19309736111754575,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.1337366725853954e-05,,,0.037176976750599854
CRYM,0.19298763015796036,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.1616960479468953e-05,,,0.037176976750599854
ANXA2,0.19255153395338603,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5298481996975953e-05,,,0.037176976750599854
TRIM10,0.1916236691490522,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.7230667648958287e-05,,,0.037176976750599854
FGG,0.1900384145587225,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8502231145949595e-05,,,0.037176976750599854
NREP,0.18941099232686054,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.3826483968210263e-05,,,0.037176976750599854
NR2F1,0.18901930117134094,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8165866092061884e-05,,,0.037176976750599854
DKK2,0.1884457265928216,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9308977712918853e-05,,,0.037176976750599854
RPRM,0.1884391044775452,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.5033089672032765e-05,,,0.037176976750599854
SNED1,0.18697319076001262,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.65690345356465e-05,,,0.037176976750599854
COL1A1,0.18673347627493508,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.506626190630419e-05,,,0.037176976750599854
TCEAL7,0.18667331540991974,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.1921556641505092e-05,,,0.037176976750599854
MEOX2,0.1852510458480675,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9104547811739704e-05,,,0.037176976750599854
VCAN,0.18504373445453673,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.2312679137598106e-05,,,0.037176976750599854
GMPR,0.18497782462133652,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.0398463417327413e-05,,,0.037176976750599854
CYTL1,0.18492505907352336,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.099852350247454e-05,,,0.037176976750599854
ALX1,0.18432556152453242,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.107158130473852e-05,,,0.037176976750599854
ARRB1,0.18378510712652588,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.0105061478683836e-05,,,0.037176976750599854
RAX,0.18323466737803737,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.2063275646896766e-05,,,0.037176976750599854
OSR1,0.18209547063250192,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4771147704460876e-05,,,0.037176976750599854
TNNC2,0.18205682692775588,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.469629789116269e-05,,,0.037176976750599854
MEST,0.18137240182523728,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.235982608711654e-05,,,0.037176976750599854
RP24-556H22.2,0.18047986204766317,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.5526430513596208e-33,,,0.037176976750599854
SPTA1,0.177482397191532,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.3299155165085253e-05,,,0.037176976750599854
RGS2,0.17639776995473658,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8764178128193044e-05,,,0.037176976750599854
SLC38A8,0.17592914835763954,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.827583814551302e-05,,,0.037176976750599854
FOXC1,0.17501998518798703,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.2729788035829505e-05,,,0.037176976750599854
IGF1,0.174327623319538,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.3001919881530734e-05,,,0.037176976750599854
DES,0.17428457489098698,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.339377592971415e-05,,,0.037176976750599854
FOXD1,0.1741929962112184,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.1893922463607028e-05,,,0.037176976750599854
SNCA,0.17417213384012117,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.7380235566076478e-05,,,0.037176976750599854
NEUROD1,0.1740956766214766,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4932782723832012e-05,,,0.037176976750599854
GNAS,0.17398180127279678,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6814966802733175e-05,,,0.037176976750599854
EBF1,0.17147219928887383,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.891548901595437e-05,,,0.037176976750599854
TRPM3,0.17022280721618457,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.238615109705465e-05,,,0.037176976750599854
CDH11,0.1691744080002751,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4587441483335695e-05,,,0.037176976750599854
WNT5A,0.1690997252827216,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4422190935030015e-05,,,0.037176976750599854
CITED4,0.16845872219166713,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.359182272106657e-05,,,0.037176976750599854
TNNT3,0.1684076646444028,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.2136275493022596e-05,,,0.037176976750599854
MYOD1,0.16825229531094746,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.0746324474994535e-05,,,0.037176976750599854
UROD,0.16788700114420055,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.192357042171836e-05,,,0.037176976750599854
TBX18,0.16749885135607326,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6294328637060696e-05,,,0.037176976750599854
NNAT,0.16738377059075527,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.9947747547447474e-05,,,0.037176976750599854
SEPP1,0.16730551117643366,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.348835808167588e-05,,,0.037176976750599854
NRP2,0.1671862988839179,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.6190032037912208e-05,,,0.037176976750599854
VSIG4,0.1666797452827383,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.4076292707558641e-33,,,0.037176976750599854
CD24A,0.1662890463192935,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.6274488284285398e-05,,,0.037176976750599854
ABLIM3,0.16610028794409457,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.74919817631433e-05,,,0.037176976750599854
POU3F3,0.16602028958362142,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.0813739229455452e-05,,,0.037176976750599854
TMEM14C,0.16599751098925541,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.206189520235255e-05,,,0.037176976750599854
MGARP,0.16540966384461014,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9688457765576355e-05,,,0.037176976750599854
SERPINC1,0.1650668448779236,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,1.9580147642909124e-05,,,0.037176976750599854
SOX1,0.16456638124345893,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.4938839388224654e-05,,,0.037176976750599854
