gene,pearson_r,p,percent_cell,imp_sumup_norm
ARPC5L,0.009345422551851758,0.31868623185288286,0.16153215083877903,0.23489818
GM14634,0.009343799141627467,0.3187703084488198,0.002913802370646977,0.0037716608
COA3,0.009339720779653159,0.31898159132559945,0.17819457410393505,0.22217265
DBX2,0.00933918997774129,0.3190090966922752,0.020085433817081104,0.074304126
NUDT19,0.009334728282859256,0.31924035645391563,0.08648052278706611,0.14725825
SLC8A3,0.009333376805259752,0.319310428243899,0.019745961696229032,0.011325866
CLPTM1,0.00933028362360529,0.3194708422657626,0.05994511867379558,0.06491589
GM14305,0.009325477515630594,0.3197201941247432,0.0013861778268126398,0.003912724
LRRC57,0.009321258781747072,0.3199391765528723,0.01838807321282073,0.010161916
ARL8A,0.009320836964059751,0.3199610772962358,0.09188378737729497,0.18133068
INTS4,0.009319524386585586,0.3200292324944909,0.017369656850264505,0.05101743
SEC22A,0.009316609092659519,0.3201806422234238,0.015502560185578093,0.008930298
ZFP273,0.009313521446221152,0.32034105436926674,0.0024328835327732043,0.003677556
UQCC2,0.009297984603518435,0.3211490352834742,0.21013324280743445,0.29693818
MYO1E,0.009295996780650576,0.3212525063583964,0.01434269710600017,0.010671853
EIF2S3X,0.009295994805655232,0.3212526091724262,0.0037341933293728253,0.003820196
DFNA5,0.00928958689145239,0.3215863051458696,0.015559138872386772,0.0076625566
TRPM7,0.009288917891418355,0.3216211567646079,0.03275905966222524,0.07558377
MAGI3,0.009288335103425686,0.32165151916871326,0.034230105519250896,0.05900126
PCGF5,0.009286259021486913,0.32175969521331615,0.013324280743443944,0.029707141
RGS19,0.009284951766032383,0.3218278230715975,0.01298480862259187,0.009741945
ROMO1,0.009282207360117003,0.32197087891899373,0.15494073382556792,0.20941107
ARRDC1,0.009281329041986464,0.3220166711970866,0.007213782568106594,0.012511875
HMGB1,0.009280234884749633,0.322073722476534,0.021471611643893745,0.028197736
WBP5,0.009264365331675774,0.3229019303457707,0.10945146963138985,0.19295315
TPM2,0.009263173628109179,0.3229641795461399,0.012588757814931115,0.051588897
APH1B,0.009263029382725434,0.3229717148031495,0.01570058558940847,0.011877645
TBK1,0.009259329503934537,0.3231650325143062,0.03604062349712863,0.06259839
RALGAPB,0.009257004453244469,0.3232865543955025,0.04551755353758239,0.051405825
DYNC1LI1,0.009251667824177507,0.3235655930608749,0.04554584288098673,0.109163254
IFT43,0.009247151236963989,0.32380187640998664,0.019265042858355258,0.024215456
HMGCL,0.009246290035943443,0.32384694253254753,0.028289343404339584,0.034545653
GM14285,0.00924550515032405,0.3238880186758179,0.003536167925542448,0.008481564
D130043K22RIK,0.009243872614344876,0.32397346655608317,0.01287165124897451,0.021927204
DIP2B,0.009238426534600573,0.3242586237057741,0.04500834535630428,0.07968152
ALDH1L1,0.009235491597944491,0.3244123649580799,0.04848793459503805,0.19612788
THOC7,0.009234575752161541,0.3244603495661466,0.07126085603553141,0.10942277
IMPAD1,0.009233405142756685,0.3245216889257428,0.08594302526238366,0.11624319
GOSR2,0.009223053290239702,0.3250644494325873,0.03476760304393335,0.07220149
IRS2,0.009217509049037027,0.3253553836136073,0.021358454270276387,0.029030152
GAL,0.009214530426725341,0.3255117567987047,0.0020368327251124503,0.0029330994
GCLC,0.009211288167567604,0.32568202606778246,0.03759653738436731,0.08623547
D10JHU81E,0.009207598712620137,0.32587585053110585,0.09612718888794591,0.15688474
ECE1,0.00920710182984445,0.32590195985459924,0.022150555885597896,0.017473893
ZFP959,0.009203124952110203,0.3261109788355639,0.0052335285298028235,0.005678066
PHF5A,0.009193687624084996,0.326607339852706,0.04845964525163371,0.1062771
UBE2R2,0.009193373674795894,0.32662386060338416,0.12393561345441172,0.16706522
RPS26,0.00917850010638194,0.327407164838,0.10659424594755156,0.25925314
MED25,0.009173929606726678,0.3276481111456723,0.027157769668166003,0.07892463
RPL7A,0.00916124084481605,0.3283176367018194,0.007977594840023763,0.0067458684
SRM,0.009158426601880834,0.3284662510292949,0.03895442586777561,0.038778882
CLIP2,0.009155401442956264,0.3286260520289579,0.02667685083029223,0.042535868
C1QL1,0.009154250647479201,0.32868685488234944,0.005573000650654899,0.007581093
DHX8,0.00913935214764218,0.32947468285692677,0.014795326600469604,0.010574212
KDM5C,0.009139049192705388,0.32949071569714006,0.018133469122181674,0.018238213
ADAMTSL2,0.009133099669284883,0.32980567601845134,0.0053749752468245215,0.004526464
NAA60,0.00913121477111541,0.3299055008206028,0.05570171716314464,0.08902839
NECAB1,0.009128686012782574,0.3300394553841172,0.06342470791252935,0.3822756
MRPL1,0.009128399370476391,0.33005464175532717,0.020057144473676767,0.024185987
SCAF8,0.009127638063803324,0.3300949781437239,0.02854394749497864,0.034173094
RANBP6,0.009117056518730186,0.33065595161234634,0.01898214942431186,0.009822378
2810004N23RIK,0.00911075136478446,0.3309905081771239,0.025460409063905627,0.028260933
ADRB1,0.009108066727126475,0.3311330236523031,0.022320291946023932,0.021602223
RRM2B,0.00909828792507698,0.3316524722308872,0.02387620583326261,0.04252875
KLF10,0.009088308577882927,0.3321831164228204,0.014597301196639226,0.013419383
ZCCHC8,0.009087061853182421,0.3322494485791402,0.01575716427621715,0.023737889
2310011J03RIK,0.009086148614856838,0.33229804297648563,0.0330136637528643,0.08490591
GUCY1B3,0.00907946262632366,0.3326539514743511,0.06670627174743274,0.17109491
ACADM,0.009077114582189752,0.33277900092020296,0.030552490876686753,0.09489372
GNA13,0.00907004439147653,0.33315572028902757,0.042235989702679,0.11497985
ZIC2,0.00906886144182316,0.3332187779935439,0.007213782568106594,0.00835197
BCHE,0.009060571066984779,0.33366091655495494,0.004413137571076975,0.0053339493
MT-TM,0.009056911681495795,0.33385619759106405,0.052278706611219555,0.21337198
MBD5,0.009055448850895617,0.3339342813355544,0.04447084783162183,0.043683734
CTSO,0.009048254787492157,0.33431846120884917,0.02509264759964921,0.09495523
GM17750,0.009043999667642575,0.33454582863879,0.008713117768536593,0.012120816
LHFPL1,0.009043640536747062,0.33456502294406565,0.002121700755325469,0.0027036727
RAB1,0.009043449457602427,0.3345752357530299,0.12948032476166227,0.22802454
3110002H16RIK,0.009029562007307822,0.3353180308900365,0.015417692155365073,0.026715089
HIRA,0.009026500036000733,0.3354819486815515,0.011089422614501118,0.0101491725
WDR75,0.00902618883920631,0.33549861099816813,0.02789329259667883,0.035943463
GM37115,0.009024755644439575,0.3355753549896891,0.00011315737361735834,0.0019954843
ZC3HC1,0.009024232658832709,0.33560336237412924,0.020764378058785254,0.04090513
BNIP3L,0.009022836208404692,0.33567815368599846,0.09765481343178024,0.19165099
ENTPD5,0.009022026072617088,0.33572154798408865,0.023366997651984498,0.035351466
ORMDL3,0.009021379438733034,0.3357561870199735,0.052816204135902,0.09121603
TMEM184B,0.00901654346306741,0.3360153146336716,0.02181108376474582,0.018912174
SEPT11,0.00901593126720955,0.3360481272925979,0.08201080652918045,0.15848507
GREM2,0.009014282533326786,0.33613650688395513,0.011711788169396588,0.014091593
ODF2L,0.009012547072556373,0.3362295515832524,0.011202579988118477,0.010765288
GM15337,0.009011961162671351,0.33626096819756746,0.0022631474723471667,0.0035113385
FYTTD1,0.009003682211467688,0.3367050892101094,0.04557413222439107,0.049115136
LY86,0.009003592139903637,0.33670992313622106,0.009250615293219045,0.022114344
SLC35A2,0.008999712589309681,0.33691817172748073,0.02664856148688789,0.027112126
BBC3,0.008999272958669983,0.33694177567895417,0.006449970296189426,0.0068505118
DBT,0.008997706051107775,0.3370259122410086,0.02509264759964921,0.0496951
ARHGAP10,0.00899724895313592,0.3370504590870857,0.009335483323432063,0.025284143
ACACB,0.00898995131656971,0.33744250874453363,0.001980254038303771,0.0036018204
PLXNA3,0.00898891610249198,0.33749814709331744,0.009109168576197346,0.007907551
CTR9,0.008985267195068317,0.3376943073325562,0.07683385668618631,0.11380187
GALK2,0.008980453466768096,0.3379531987614651,0.0203683272511245,0.03437996
TMBIM6,0.008975758623934212,0.33820581906025443,0.257913943817364,0.34309646
2510039O18RIK,0.008973637286467695,0.33832000383386596,0.01821833715239469,0.023702359
RNF19A,0.00897268442758579,0.3383713012173613,0.020198591190698462,0.018108446
TEN1,0.008971278891126332,0.33844697772094007,0.0368044357690458,0.08063289
MITD1,0.008968801735645064,0.33858037848232203,0.011061133271096778,0.007274693
PSME3,0.00896726505221077,0.33866314952842813,0.04155704546097485,0.06869947
HTR7,0.008965569249317632,0.3387545063670202,0.008713117768536593,0.017779404
GCAT,0.0089628279984337,0.3389022173564614,0.012730204531952814,0.015985027
BCAP29,0.008962189353551392,0.3389366363644592,0.050977396814619935,0.08710061
BC003331,0.008957946706965057,0.3391653457042473,0.07878582138108574,0.1843934
CIRBP,0.008957181639515735,0.3392065989069795,0.06585759144530255,0.13012657
CUL7,0.008957064430455785,0.3392129192211363,0.013069676652804889,0.008878303
N6AMT1,0.00895269684152191,0.3394484884317869,0.026195931992418455,0.047054812
PARP12,0.008952100582237481,0.33948065626400553,0.005318396560015842,0.005319779
YY1,0.00894863268873108,0.33966778579039375,0.03533338991202014,0.117107384
NDUFA6,0.008948268294742382,0.3396874525386402,0.19199977368525276,0.34048027
CYP4F16,0.008944591059932418,0.3398859578367436,0.004526294944694333,0.0042305933
BRD8,0.008937301709910259,0.340279672872482,0.04138730940054881,0.05680155
GM5617,0.008935731689992602,0.3403645115951081,0.006393391609380746,0.0046363045
E230001N04RIK,0.008935284825612533,0.34038866115623445,0.0005374975246824522,0.0024855442
TMEM106B,0.008932878961735153,0.3405186983436006,0.09128971116580384,0.18300545
THAP1,0.008930369828865192,0.3406543511269208,0.00206512206851679,0.003763469
BBS10,0.008926264077963859,0.34087639749148246,0.0031118277744773544,0.0039493446
DENND6A,0.008921656974392303,0.3411256682287166,0.02339528699538884,0.013801383
IFITM10,0.008920473320894132,0.34118972951182136,0.01906701745452488,0.05924515
ZBTB38,0.00891493441041252,0.3414896068265535,0.06837534300828878,0.09456259
GM21984,0.008912229967439749,0.3416360869758614,0.0068177317604458405,0.035390787
LOR,0.008908932776527,0.3418147263792037,0.019208464171546577,0.043961357
BDP1,0.008905750481243622,0.3419871974806052,0.03479589238733769,0.059095547
MBD1,0.008905685600232388,0.34199071442049345,0.022235423915810914,0.021004388
PPP5C,0.008900503588850264,0.34227168523330376,0.08416079662791026,0.13165584
HELZ,0.008900400004778736,0.34227730310914717,0.033890633398398824,0.0532219
BRMS1L,0.008899606969590792,0.3423203152778182,0.05442869670994936,0.061808642
MGAT1,0.00889947178671287,0.3423276475905752,0.02814789668731789,0.051576536
POLR2G,0.008898555764396368,0.34237733524392416,0.11793827265269173,0.18409984
CPXM2,0.008892017498722208,0.3427321232569832,0.0016690712608560356,0.003205943
PDE5A,0.008891882176170695,0.34273946878878486,0.0073269399417239525,0.0055410583
RPS20,0.008890209081108644,0.34283029547287863,0.10300149933520043,0.22221722
VPS52,0.008888578476889663,0.3429188302724435,0.04820504116099465,0.08802576
MRS2,0.008886145606875664,0.34305095181408707,0.00882627514215395,0.006544376
BAG5,0.00888203185020982,0.3432744310230379,0.0530990975699454,0.07545299
S1PR3,0.008881374445453376,0.34331015305370177,0.002602619593199242,0.003247361
OSR1,0.008881348229487007,0.34331157762484754,0.0013295991400039606,0.002944627
RIAN,0.00888121842372048,0.3433186313041803,0.033607739964355426,0.01689262
ZFP13,0.0088809761227868,0.34333179824786647,0.014144671702169792,0.0085792765
RNF122,0.008879758736996809,0.3433979574360256,0.005120371156185465,0.0071217143
VPS54,0.008876871144271103,0.34355491707254254,0.0176525502843079,0.049308676
EXTL2,0.00887103284965479,0.343872406677073,0.06673456109083709,0.099232726
SLC35D3,0.00886686022423381,0.3440994310289886,0.00033947212085207504,0.0029312451
NLN,0.008865140055232111,0.34419304988517563,0.013635463520891681,0.013721472
ADCK4,0.008862317427736778,0.3443467044025657,0.013097965996209228,0.010715605
FUBP3,0.008858661963781036,0.3445457608220006,0.016634133921751677,0.026524834
HMCN1,0.00885554651379771,0.3447154689875084,0.0020934114119211295,0.005649257
LAMA2,0.00885181252515988,0.34491894109534244,0.014569011853234887,0.071416155
HIP1,0.008850339136620963,0.34499924989391717,0.026959744264335624,0.073661916
EEF2K,0.008849244713373648,0.34505891045540016,0.017482814223881864,0.04551931
A930033H14RIK,0.00884854258639243,0.34509718913845994,0.002234858128942827,0.003218101
NPEPPS,0.008839189609849526,0.34560735459996883,0.12551981668505474,0.2604241
ZFP84,0.008836728075996498,0.34574170074898825,0.0095052193838581,0.00804937
EXOSC7,0.008831836240497467,0.3460087872093915,0.020000565786868086,0.026265312
2900052N01RIK,0.00883125987709309,0.34604026438924,0.06384904806359444,0.28566995
MAML3,0.008831022958921558,0.34605320383180405,0.013126255339613568,0.020323448
ZFP597,0.008825120618415859,0.3463756635268474,0.0076098333757673485,0.006151245
URAH,0.008825012332215696,0.3463815812603369,0.0029703810574556564,0.05975846
FAR2OS2,0.008823356995091746,0.3464720518151065,0.00033947212085207504,0.0028805207
ADAMTS9,0.008819395372959473,0.34668863081888374,0.00410195479362924,0.005062677
GM13629,0.008814008223896743,0.34698328058569006,0.006365102265976407,0.005346391
ACKR1,0.008811634910935007,0.34711313933633486,0.017454524880477523,0.011300848
CRYZL1,0.008811538942180779,0.3471183910355927,0.08517921299046649,0.17770126
SEC11C,0.008809917372417347,0.3472071358629156,0.12888624855017114,0.2211763
FAR1,0.008809704649789618,0.3472187787594045,0.05708789498995728,0.15011209
SURF2,0.00879997430917405,0.34775161269215515,0.031005120371156186,0.08283704
ZSWIM6,0.008799824330884559,0.3477598295776353,0.022292002602619595,0.014066308
2310009B15RIK,0.008798299353995606,0.34784338574574636,0.016719001951964695,0.012857603
RCN3,0.008794380726962973,0.348058152756008,0.007977594840023763,0.032508988
POLR3C,0.00879392217133218,0.34808329018446704,0.024328835327732043,0.014570928
YME1L1,0.008791014684242643,0.3482427017295332,0.04981753373504201,0.13872854
ZDHHC13,0.008784462279659807,0.34860212669018903,0.011004554584288099,0.010560051
PALB2,0.008780207759774795,0.34883562985724287,0.0026874876234122607,0.004184561
MRPL15,0.00877843389334361,0.3489330152865387,0.06387733740699879,0.11585935
MCTS2,0.00877226437982891,0.34927185658631044,0.01756768225409488,0.044092577
KCNH4,0.008771785555416826,0.3492981632575952,0.00206512206851679,0.0035289752
PITPNM1,0.00876691503934219,0.3495658214682365,0.08495289824323178,0.15480812
KDM3B,0.008765042679569976,0.34966875124583197,0.02257489603666299,0.09324693
4930447C04RIK,0.008762208132253901,0.34982461223370537,0.011287448018331495,0.008347985
DNAIC1,0.008761528069639587,0.3498620128486097,0.010353899685988288,0.007602068
CATSPERD,0.008759650826110755,0.34996526660155053,0.1973181702452686,0.3951074
NAA35,0.008753180514692007,0.35032130033154535,0.050298452572915785,0.086263396
ADAMTSL4,0.00874761744094947,0.35062759621334844,0.010806529180457722,0.013424146
GTPBP6,0.008743825353329376,0.35083648109570104,0.030156440069025996,0.030229444
IFT172,0.008733361605584779,0.3514132794071885,0.027072901637952982,0.058308978
ADAM1A,0.008727332879726744,0.35174587642562666,0.005035503125972446,0.0041471114
ACVRL1,0.008723514242289631,0.3519566488062272,0.005969051458315652,0.007430356
PAM16,0.00871060471970524,0.35266979092878453,0.012645336501739794,0.0070649358
2310033P09RIK,0.008708765651944346,0.35277145823536193,0.03400379077201618,0.04520611
PSMC2,0.008708474439874462,0.3527875587148169,0.1360717417748734,0.24647187
VWA1,0.008707849477495198,0.35282211309041683,0.019491357605589975,0.054118607
MYH11,0.008706235458321762,0.3529113626442791,0.0035644572689467876,0.0055339583
SF3B1,0.00870055465565137,0.3532256045100665,0.11471328750459701,0.15190612
ONECUT2,0.00869878904744159,0.3533233077247364,0.011683498825992249,0.098629646
PACSIN2,0.00869519087160971,0.35352247236177275,0.037907720161815046,0.08612639
HRSP12,0.008692880540202636,0.35365039020647754,0.07004441426914482,0.20854512
TYK2,0.00868780611511179,0.3539314523605333,0.012051260290248663,0.0091454
SLC27A4,0.008685888074353557,0.35403772550760754,0.06585759144530255,0.11586951
HSPA4,0.008684477542357393,0.35411589190995085,0.16883080143709864,0.22532772
COX16,0.008683057520599533,0.3541945952097701,0.005799315397889615,0.0050227684
TRPC7,0.008682132364545458,0.35424587701235033,0.004554584288098673,0.004278023
TCTE1,0.008676608095121554,0.3545521872651776,0.005969051458315652,0.0047534574
PDIA4,0.008674765588995232,0.35465438791231485,0.02062293134176356,0.017704884
DGCR2,0.008673730686266166,0.35471180034338007,0.044725451922260885,0.048972066
CD302,0.00867124941796299,0.3548494754826904,0.01833149452601205,0.02758007
MOB3A,0.008669122700172043,0.35496750494673696,0.008939432515771308,0.00805436
NAGA,0.008656103320674792,0.35569059989594315,0.011372316048544513,0.007819162
GCNT4,0.00865550360402923,0.3557239304605674,0.0039322187332032025,0.0053132847
SHROOM1,0.008654435315199806,0.35578330782856554,0.005205239186398484,0.007579869
MYO7A,0.008651283171006052,0.3559585459613297,0.0066762850434241424,0.006267439
ABHD17B,0.008647693374122403,0.3561581809205751,0.038530085716710516,0.06894592
FAM58B,0.008647058627882497,0.3561934876241274,0.01649268720472998,0.020089054
DTYMK,0.008643572980532822,0.35638741027984566,0.03009986138221732,0.040190224
EBF4,0.008638317703019784,0.3566799113848218,0.013748620894509038,0.007733863
COMT,0.0086376257607974,0.3567184351476726,0.07553254688958669,0.10886772
2810417H13RIK,0.008636502592807207,0.356780972911001,0.0009052589889388667,0.003289119
CCDC6,0.00863398720683343,0.35692105413759423,0.02933604911030015,0.050299253
JSRP1,0.008632860748064027,0.35698379757888554,0.005629579337463577,0.0049568494
CDK5RAP3,0.008629708332680033,0.35715942316134647,0.036606410365215426,0.04874179
PDCD10,0.00862854566526232,0.3572242107621431,0.023621601742623555,0.014203402
TFPT,0.008627517229133378,0.3572815247278955,0.020538063311550538,0.014161954
FNIP2,0.008626495704562096,0.35733845924842744,0.010410478372796968,0.006574243
PSMG3,0.008625474340151804,0.3573953905529423,0.015955189680047527,0.020967506
CLASP2,0.0086240151790789,0.3574767347426369,0.12597244617952416,0.19662978
RP23-327M1.1,0.008619605389015851,0.3577226391552302,0.0016690712608560356,0.0031162803
CTSH,0.008616081820249678,0.3579192014458785,0.010665082463436023,0.008462792
ZFP451,0.0086141729166594,0.3580257180117078,0.04619649777928654,0.043819577
FARSB,0.008611947631405843,0.35814991380506056,0.052985940196328046,0.10187389
SLC12A7,0.008610472170064996,0.35823227598130686,0.0010467057059605647,0.0026102767
SPRED1,0.008609644708449687,0.358278471181689,0.09256273161899913,0.2243792
PIH1D1,0.008609614531637338,0.3582801559520588,0.03202353673371241,0.052456364
TMEM54,0.008603681075651551,0.358611517320928,0.00014144671702169792,0.0020949587
XPO7,0.008602808889524784,0.35866024189950707,0.04814846247418597,0.08338806
OSBPL9,0.008602546641729783,0.3586748931566559,0.05575829584995332,0.12806311
EXOSC2,0.0086024350614366,0.35868112703712224,0.01717163144643413,0.019714097
PTGR1,0.008601407148463174,0.35873855872331156,0.003536167925542448,0.0039576627
HEBP2,0.008600062194749212,0.3588137128816348,0.005205239186398484,0.00549159
GM37376,0.008597874886432023,0.3589359577869897,0.010269031655775269,0.008034204
ITGA4,0.008596271504684899,0.3590255846642169,0.0037907720161815045,0.0035392633
ZFHX2,0.008592955148958472,0.35921100910522247,0.029873546634982602,0.0347799
FBXO46,0.008587792364509194,0.35949979100082824,0.006704574386828482,0.006167235
ADCK2,0.008587124863944164,0.3595371384887176,0.007694701405980367,0.011089482
NDE1,0.008580034213898635,0.3599340196255807,0.019887408413250728,0.06354246
MBNL1,0.008577535466762128,0.3600739461774737,0.038416928343093154,0.062884025
GJC1,0.008575661433122335,0.36017891200313057,0.006902599790658858,0.006609742
PSMB10,0.008573938190631965,0.3602754488686156,0.06387733740699879,0.14067966
GM6297,0.00857260519052345,0.3603501353090979,0.0019236753514950918,0.0031657892
CNTD1,0.008570876624369037,0.3604469993223282,0.0019519646948994314,0.003171553
USP6NL,0.00856753272465927,0.36063442848416977,0.01782228634473394,0.05645295
PSMD12,0.008564538374321494,0.3608023169136062,0.1224928569407904,0.1860762
SMARCE1,0.008562361032836623,0.36092442774754274,0.026365668052844494,0.03606657
MRPL28,0.008561533582029303,0.3609708400847338,0.08048318198534612,0.18380474
ATE1,0.008560059825731148,0.36105351345224646,0.07191151093383123,0.12186019
RCCD1,0.008554000638747223,0.3613935406716892,0.004271690854055278,0.004814664
HTR1A,0.008546566478566739,0.36181100228837487,0.008628249738323573,0.052960083
PNPLA2,0.008545409423356382,0.3618760033219856,0.013550595490678661,0.021806909
CPOX,0.008543102392644724,0.3620056295028595,0.03493733910435939,0.093317896
GALNT7,0.008535472454036429,0.36243454349172144,0.008967721859175649,0.006395138
ABCA9,0.00853272205399048,0.3625892341492527,0.0020368327251124503,0.004551802
PGM3,0.008529592956500676,0.3627652741350082,0.008882853828962629,0.006047057
GM996,0.008527697688345126,0.3628719260948675,0.0340886588022292,0.07496754
CAV2,0.008519209273726163,0.36334983332723936,0.02116042886644601,0.078417495
ZMYND8,0.008516962866147912,0.3634763744508521,0.08877195960281761,0.19005632
9330162012RIK,0.008516838874495874,0.3634833597574532,0.005912472771506973,0.005853094
STOML2,0.008516195096078608,0.36351962959553147,0.0613878751874169,0.0988878
AU040320,0.008515185368275939,0.36357652121883005,0.0313728818354126,0.044881172
NALCN,0.008507574404451348,0.36400552892207105,0.0393787660188407,0.062382307
NFXL1,0.008496895285411183,0.3646080128584046,0.006647995700019803,0.0120197255
CXXC5,0.008492990258483709,0.36482847827187054,0.07292992729638745,0.18723013
RPLP1,0.008492742863689236,0.36484244820049516,0.23352852980282326,0.31346932
PNKP,0.008492161065279828,0.36487530260174117,0.028204475374126566,0.04940178
LHFPL3,0.008486183971858772,0.36521293859433723,0.04447084783162183,0.1431444
CCDC71,0.008476183100095638,0.36577830719976895,0.018303205182607713,0.025404887
C030039L03RIK,0.008475142959546038,0.36583713969434634,0.008939432515771308,0.007529382
MARCH2,0.008472284692060208,0.3659988396019239,0.08469829415259272,0.16464756
MAP3K9,0.008469437555194607,0.36615995414232516,0.02181108376474582,0.034583654
HK2,0.008462842352506092,0.3665333351322847,0.0011881524229822625,0.003884618
LIMK1,0.008461094217724273,0.3666323438730835,0.022688053410280348,0.07141649
DDX51,0.008459472072047959,0.36672423190821574,0.008401934991088857,0.007125882
NOM1,0.008451844790608244,0.3671564791886096,0.029788678604769584,0.037158243
FAM122A,0.008448845565184252,0.3673265358523651,0.018190047808990355,0.024938049
RGS9,0.008448797295401921,0.3673292731599526,0.008741407111940932,0.006807506
CELA1,0.008440934451686623,0.3677753328995193,0.004413137571076975,0.0071492414
FSD1L,0.008437645983457663,0.3679619879508221,0.014710458570256584,0.019633653
PTPN2,0.00843695850140115,0.3680010172184578,0.02387620583326261,0.017469635
NEURL4,0.008432286703638672,0.36826630962790774,0.04854451328184673,0.07161512
SULF1,0.008432263477937827,0.36826762881851716,0.008628249738323573,0.0049565593
SRRD,0.008426887619658735,0.36857304989351497,0.014767037257065263,0.011896326
NARF,0.008426404479868033,0.3686005064494027,0.037907720161815046,0.11343312
RAMP2,0.008425536539832084,0.3686498341782481,0.011796656199609607,0.026109608
PPP1R3D,0.008424898341383665,0.3686861075993119,0.005912472771506973,0.008933963
LBH,0.008424314897021638,0.3687192708928116,0.044668873235452204,0.053481583
KCNN2,0.008422762092748247,0.3688075421711595,0.036493252991598064,0.10320036
TRIP11,0.008416131026104149,0.36918464210481017,0.05182607711675012,0.0611332
PAX6,0.008415683903236666,0.36921007801136313,0.0068177317604458405,0.0071008652
MXD1,0.008414931555890343,0.36925287997530837,0.022829500127302046,0.03890984
SORBS3,0.008412150924146761,0.3694111002979101,0.01691702735579507,0.013244114
IFT140,0.008408441408444822,0.36962224051164244,0.013465727460465643,0.008819993
RCAN1,0.008396378872003375,0.3703093407870978,0.03502220713457241,0.0841903
CPTP,0.008395574561733211,0.37035518370488485,0.013918356954935075,0.008273756
ERF,0.008391765137733811,0.3705723556359911,0.01298480862259187,0.009651347
JKAMP,0.008391364498188465,0.3705952003404749,0.07558912557639537,0.13130438
LPPR3,0.008388372959472232,0.3707658072865066,0.050637924693767856,0.11556541
PSMB6,0.008385873296038765,0.37090840004957426,0.20014710458570256,0.20647784
RABGGTB,0.008383657259658233,0.3710348418263352,0.05887012362443068,0.0683457
NECAB2,0.008383322436514568,0.37105394836647676,0.10993238846926363,0.3913159
RAB5C,0.008370807372952954,0.37176855298404377,0.08622591869642705,0.16666833
CNOT2,0.00836645820752415,0.3720170880862774,0.044725451922260885,0.056224782
GIMAP1,0.008363929367310912,0.37216164719256223,0.0015559138872386772,0.0033686168
PWP2,0.00835420291126484,0.3727179766003269,0.011032843927692439,0.0077975565
AARD,0.00835327148285858,0.3727712790328348,0.004696031005120371,0.005471449
AMOTL2,0.008353048793208442,0.3727840234925443,0.0095052193838581,0.014649479
EIF3E,0.008351068828721461,0.37289734810959785,0.04458400520523919,0.07605574
SFXN3,0.008346259489087082,0.37317270278204595,0.05457014342697106,0.07604217
KRT10,0.008342044844458937,0.3734141121655057,0.02379133780304959,0.0272952
UCK1,0.008342022275388364,0.373415405152804,0.013578884834083002,0.02936358
AKAP8,0.008341105849293005,0.37346790975605393,0.06506548982998105,0.12755032
DDX21,0.008338469624199088,0.37361897191045773,0.02311239356134544,0.039080244
ADK,0.008336583151351816,0.373727094631779,0.04879911737248578,0.094297856
MOB4,0.008336318666133935,0.37374225508325626,0.06319839316529463,0.08582722
ZFP329,0.008329939684137895,0.3741080174254682,0.022631474723471667,0.021371132
PRODH,0.008329439366217531,0.3741367143496206,0.021443322300489405,0.05449476
MFAP1B,0.008328471712743278,0.37419222027914206,0.026450536083057512,0.03443386
NBEAL2,0.008327848671851434,0.37422796145393855,0.004384848227672635,0.005594706
GFER,0.008327256595695802,0.3742619282710251,0.023989363206879968,0.031011222
ANKRD42,0.008324975901905042,0.37439278720978886,0.01298480862259187,0.0066002207
OXLD1,0.00832096066020521,0.37462323771413947,0.010467057059605647,0.008150637
KPNA6,0.008319103380042863,0.3747298639784735,0.04492347732609126,0.09352423
GSPT2,0.008318948753370024,0.37473874192540607,0.02803473931370053,0.048553444
TMEM2,0.008317520006006234,0.37482078013011605,0.0095052193838581,0.0054267403
ZSCAN22,0.008315457597345925,0.3749392225327115,0.005601289994059238,0.005765878
ALDH1B1,0.008311656737106014,0.3751575633350322,0.0045828736315030125,0.0048450655
SPSB3,0.008311454128653768,0.37516920440291496,0.021613058360915444,0.015071164
LMNB2,0.008310324210497343,0.3752341290549207,0.01360717417748734,0.008551334
VPS37A,0.00830679678381931,0.37543685825443623,0.041726781521400885,0.07471613
SMTN,0.008305214048912182,0.3755278435958962,0.007015757164276217,0.010186537
VEGFA,0.008303320381258823,0.37563672115614705,0.02311239356134544,0.05063928
ALG8,0.008302963688198613,0.37565723161914477,0.004186822823842259,0.0046299044
ESF1,0.008299597499735923,0.3758508272901762,0.05932275311890011,0.09233836
SSH3,0.008297096947482773,0.3759946784984829,0.0037059039859684857,0.004046223
ZFP617,0.008296976813915707,0.37600159037078823,0.009844691504710176,0.0065660896
DHPS,0.008296960197558208,0.37600254639788017,0.04851622393844239,0.11986659
C030037D09RIK,0.008296347269437307,0.3760378124297838,0.0066762850434241424,0.0073012025
CCNI,0.008294373444893444,0.3761513942030276,0.14008882853828963,0.21686018
RDH14,0.008292716400714979,0.3762467635115897,0.03208011542052109,0.037337147
FBXW17,0.008285896781009253,0.376639416075755,0.005629579337463577,0.0065343725
SNPH,0.008270243581731201,0.37754163422743375,0.09462785368751592,0.23805247
MICAL1,0.008269264385091481,0.3775981173306756,0.008232198930662819,0.015837751
ARRB2,0.008268977013788002,0.3776146947882854,0.04382019293332202,0.09730721
MYO16,0.008265005588162051,0.37784383853079956,0.009392062010240742,0.0065990067
