gene,pearson_r,p,percent_cell,imp_sumup_norm
CCDC12,-0.0008339358840036876,0.9311468804593653,0.039463634049053724,0.052980397
AVIL,-0.0008342402465702047,0.931121813551061,0.002376304845964525,0.003390432
ECHDC3,-0.0008346802620172728,0.9310855745660782,0.0016690712608560356,0.0028630882
GM12185,-0.0008347071447605582,0.931083360551102,0.0016690712608560356,0.0055273226
CD163,-0.0008351905667870619,0.93104354684427,0.0011032843927692437,0.0036617862
DPH1,-0.000835524252845831,0.9310160652036407,0.0006789442417041501,0.0022367905
B530045E10RIK,-0.0008358848282197216,0.9309863691096035,0.0006223655548954709,0.0022617877
GM26697,-0.0008361568553640235,0.9309639656928796,0.0008486803021301876,0.0030274705
ACAA1B,-0.0008363007467456097,0.9309521152117773,0.0005940762114911313,0.0025664195
BC035044,-0.0008368499474472714,0.9309068847589275,0.0008769696455345271,0.0031055931
GM27008,-0.0008376391691229579,0.9308418873202753,0.0011032843927692437,0.0026903467
GM12132,-0.0008379465093129065,0.9308165760198044,0.0005940762114911313,0.0021776387
BFSP1,-0.000838292872956707,0.9307880509887514,0.0009901270191518855,0.003086384
GM36955,-0.0008383726554614243,0.930781480455338,0.0007921016153215084,0.0024972784
SLC13A3,-0.000838568929177501,0.9307653162396636,0.011853234886418287,0.015471089
ABCC9,-0.0008396914667098819,0.9306728696824321,0.0005374975246824522,0.0028180846
GM694,-0.0008400811378567489,0.9306407785404345,0.0010184163625562251,0.003201297
RFTN1,-0.0008402241005517948,0.9306290049600071,0.010099295595349231,0.008749758
GCKR,-0.0008404099551719891,0.9306136990692803,0.0016973606042603752,0.0028187726
GM37320,-0.0008404989374269807,0.9306063710256413,0.00028289343404339583,0.0020587642
GM7694,-0.0008405393720272766,0.9306030410752271,0.0012730204531952814,0.0034654867
DNAH17,-0.0008407638492963342,0.9305845545086718,0.0005940762114911313,0.002032405
ACOT4,-0.0008425947917178944,0.9304337707458498,0.0007921016153215084,0.002339744
GM15943,-0.0008433759648362196,0.9303694394875036,0.0006789442417041501,0.0024984644
GM26756,-0.0008434030916725785,0.9303672055432083,0.001159863079577923,0.00305404
PARP14,-0.0008436979027453287,0.9303429273508834,0.0015559138872386772,0.0035021866
FSTL3,-0.0008444030603504566,0.9302848566901035,0.0010467057059605647,0.002388326
OSMR,-0.0008457519235152582,0.9301737770606824,0.0010184163625562251,0.003066401
GM15787,-0.000845987599451396,0.9301543691561396,0.0007638122719171688,0.0025056412
GM12680,-0.0008461196951812821,0.9301434910961728,0.0005092081812781126,0.0023830743
RP23-120C8.6,-0.0008463529678471824,0.9301242811639341,0.0004243401510650938,0.002014334
CRB2,-0.0008465765706580124,0.9301058675807526,0.0016973606042603752,0.0026569539
FAM227B,-0.0008466347722819845,0.9301010747108248,0.0005374975246824522,0.00227416
CDCA3,-0.0008466661308748337,0.9300984923501416,0.0011881524229822625,0.0025159598
LRRC32,-0.000847244242965412,0.9300508853099401,0.0021499900987298087,0.0034898077
IRGM2,-0.0008481807851919904,0.929973762385273,0.0017256499476647146,0.0034211173
CCDC69,-0.000848583911758471,0.9299405656849421,0.0007072335851084896,0.0025521626
RP23-39M18.2,-0.0008495313092855823,0.9298625497963908,0.0006506548982998105,0.0024211365
GM26974,-0.0008497475069606356,0.929844746537127,0.0006223655548954709,0.0030332685
C78334,-0.0008505047471365131,0.9297823902519518,0.00048091883787377296,0.0023165317
GM4189,-0.0008505247642750744,0.9297807419107085,0.0011315737361735833,0.0027765704
HBA-A2,-0.0008508990548579735,0.9297499204536942,0.00016973606042603752,0.0021340586
PFDN4,-0.0008512851803938537,0.929718124543111,0.05734249908059634,0.10116226
SNORD104,-0.0008515436580684053,0.9296968399910256,0.0007072335851084896,0.002251223
C130060K24RIK,-0.0008521194867378401,0.9296494230976207,0.00033947212085207504,0.002180103
PARP10,-0.0008521237026961521,0.929649075932404,0.0018670966646864126,0.0036344414
B230317F23RIK,-0.0008522112867391272,0.9296418638047127,0.0005940762114911313,0.002413242
GM37111,-0.0008524532527096128,0.9296219390890115,0.001159863079577923,0.002992128
COX8B,-0.0008525156413946291,0.92961680169216,0.0030269597442643356,0.0043184413
GM26653,-0.0008525734484831478,0.9296120415699691,0.0012164417663866021,0.002997914
CKAP2,-0.0008528507419959148,0.9295892078856173,0.0007921016153215084,0.0025442105
PHXR4,-0.0008529611802148664,0.929580113884459,0.00045262949446943335,0.0021019992
TNFSF13OS,-0.0008533583194504956,0.9295474116568715,0.0009618376757475459,0.002934102
SOCS1,-0.0008538352527182225,0.9295081389879801,0.0013861778268126398,0.0026117235
LRP2,-0.0008540119547113019,0.929493588655115,0.00045262949446943335,0.0021482932
COA6,-0.0008548295177403531,0.9294262676225433,0.03968994879628844,0.143139
UBR5,-0.0008551349818875066,0.9294011147533708,0.051232000905258986,0.0984074
4930405A21RIK,-0.0008551914963799743,0.9293964611821554,0.0009901270191518855,0.002534623
MLXIPL,-0.0008553025899548088,0.9293873134137335,0.0022065687855384875,0.004020746
GM38104,-0.000855902629277696,0.9293379045883108,0.0006223655548954709,0.0025732813
2310001H17RIK,-0.0008559186632610214,0.9293365843118219,0.0013861778268126398,0.0028961177
NPCD,-0.000856447907091785,0.929293005207279,0.0010749950493649043,0.0025539554
1810044D09RIK,-0.0008566932683623494,0.9292728016914892,0.0014710458570256584,0.0030660625
RPS27RT,-0.0008567652372844966,0.9292668756409189,0.0006223655548954709,0.0030180488
SLC11A2,-0.0008574900800987642,0.9292071910027628,0.03131630314860392,0.05693393
FAM171A1,-0.0008580106294977911,0.9291643284351684,0.041104415966505416,0.06939437
ACTN3,-0.0008580703612182069,0.9291594100778128,0.0009618376757475459,0.0023193886
KY,-0.0008590013362581039,0.929082753199096,0.003536167925542448,0.0043012
RP23-103P11.1,-0.0008591301394142038,0.9290721475448476,0.0001980254038303771,0.0020037242
RP23-149A1.6,-0.000859381251145998,0.9290514710355308,0.0010184163625562251,0.0029459628
PFKFB1,-0.0008594087534501361,0.9290492065023285,0.0007638122719171688,0.0022980252
UBE2Q1,-0.0008597645550841711,0.9290199099303592,0.08880024894622196,0.12261413
STAG3,-0.0008600487326418794,0.9289965109241192,0.0008486803021301876,0.003936024
UQCC1,-0.0008604954562454964,0.9289597281036898,0.051005686158024276,0.08699819
DLX5,-0.0008605898949116712,0.92895195212815,0.000820390958725848,0.0024226531
PPP1R36,-0.000860989726382138,0.9289190305197846,0.0040736654502249005,0.003747509
RP23-128G10.7,-0.000861051577935673,0.9289139377534378,0.0007921016153215084,0.002536514
TRPV3,-0.000861736819692519,0.9288575161455245,0.0008769696455345271,0.003621481
GM37443,-0.0008617477868627334,0.9288566131309512,0.00048091883787377296,0.002962155
GM10941,-0.0008618952873147801,0.9288444682503368,0.0012730204531952814,0.0024181427
GATB,-0.0008620409492535335,0.9288324747645663,0.025318962346883928,0.019861892
CNGA4,-0.0008620825751969336,0.9288290473796176,0.0009335483323432063,0.00244336
CHEK1,-0.0008621798540622263,0.9288210376616083,0.0008486803021301876,0.002308637
COL6A5,-0.0008622663114768046,0.9288139189641496,0.0007921016153215084,0.002685463
CCR1,-0.0008622759703956047,0.9288131236719217,0.00014144671702169792,0.0019773117
CXCL16,-0.0008623996075919838,0.9288029436912894,0.0014144671702169792,0.00294386
TLR7,-0.0008624485433172727,0.9287989144466878,0.0005940762114911313,0.0048803934
TSPAN2OS,-0.0008625362652839046,0.9287916916468681,0.0007355229285128292,0.0029903888
GM28379,-0.0008629189443696207,0.9287601829091144,0.0007921016153215084,0.0023953968
RP23-342M4.3,-0.0008632263028331041,0.9287348759448221,0.0003677614642564146,0.0021261675
3300002I08RIK,-0.0008632898403622487,0.9287296444649918,0.007779569436193386,0.0062785926
PKD1L2,-0.0008650108773008471,0.9285879409122694,0.0008769696455345271,0.0023590822
RP24-68G17.3,-0.0008660678107044536,0.9285009182073632,0.0009901270191518855,0.002769461
GM26901,-0.0008662494875325375,0.9284859599161023,0.001159863079577923,0.0024973876
SMARCA5,-0.000866442953485539,0.928470030999982,0.05465501145718408,0.10277341
FOSL1,-0.0008675304271237972,0.928380494967627,0.00045262949446943335,0.0029840318
NCAPH,-0.0008675912882928635,0.9283754840517449,0.0010467057059605647,0.0033139887
C230014O12RIK,-0.0008682389200810023,0.9283221624106129,0.0006223655548954709,0.002478499
B130024G19RIK,-0.00086824456609043,0.9283216975570012,0.0016973606042603752,0.0031265838
MANF,-0.0008682514552794528,0.9283211303480887,0.04710175676822541,0.07280843
SCARF2,-0.0008684876060647945,0.9283016873656604,0.001301309796599621,0.0029391164
ADAP2OS,-0.0008694185264037427,0.9282250423930521,0.0006223655548954709,0.0024482696
EBI3,-0.0008694274449772908,0.9282243081086361,0.000820390958725848,0.0029070673
GM14546,-0.000869478363274209,0.9282201158977774,0.0007355229285128292,0.0021314498
RNF17,-0.0008697391891797201,0.928198641589465,0.0007072335851084896,0.0028512345
PROX2OS,-0.0008702188201560321,0.9281591527636154,0.0007072335851084896,0.0022498954
GIMAP1,-0.0008703672207894952,0.928146934725001,0.0015559138872386772,0.0028772599
ZFP429,-0.0008707293798938313,0.9281171177147367,0.0011032843927692437,0.0023978865
FOXM1,-0.0008709490966594446,0.9280990282090862,0.0007921016153215084,0.0027640292
GM16938,-0.0008709699301597004,0.9280973129675614,0.0007921016153215084,0.0025598165
PLEKHF2,-0.0008713078964724084,0.9280694879340035,0.006987467820871877,0.0064012115
VDAC3-PS1,-0.0008724075840384507,0.9279789503952358,0.002602619593199242,0.0034115398
RIBC2,-0.0008724872999691657,0.9279723873996296,0.001640781917451696,0.0027081552
I830077J02RIK,-0.0008725882553864543,0.9279640757692783,0.0014144671702169792,0.0037965607
B230319C09RIK,-0.0008730003328698323,0.9279301496302351,0.00045262949446943335,0.002425091
TRIM14,-0.0008731730874717313,0.9279159268675101,0.0011315737361735833,0.0033132646
NOTUM,-0.0008731951151473386,0.9279141133463651,0.0014427565136213188,0.0033150145
GM14820,-0.0008732184915554845,0.9279121887837011,0.0005940762114911313,0.0034650378
GM10800,-0.0008741248237875202,0.9278375715055465,0.00048091883787377296,0.0028893165
GM15743,-0.0008745013353761013,0.927806573929528,0.0011315737361735833,0.0026718532
SKINT5,-0.0008746894712320701,0.927791085057284,0.0007638122719171688,0.002507515
GM13054,-0.0008751232905948381,0.9277553696264252,0.0009901270191518855,0.003467257
RIPK4,-0.0008751789327102377,0.9277507887389863,0.0018953860080907522,0.0030556347
ACKR2,-0.0008751885944812214,0.9277499933077342,0.0008486803021301876,0.0023514964
PEF1,-0.000875303897694032,0.9277405006696146,0.06772468810998897,0.10315001
GTF3A,-0.0008753219976380517,0.9277390105451896,0.03247616622818184,0.07052766
GM20417,-0.0008757974822573966,0.9276998651418863,0.0005374975246824522,0.0022735945
MSL3L2,-0.0008759389752765624,0.9276882164269097,0.022631474723471667,0.022316696
PUSL1,-0.0008765578520633574,0.9276372662533281,0.01983082972644205,0.024249766
USH2A,-0.0008774776406632817,0.9275615435063438,0.0008769696455345271,0.0024609983
CD74,-0.0008775159160951051,0.9275583924483787,0.0017822286344733938,0.004930754
PCNA-PS2,-0.0008779729314340298,0.9275207683473329,0.000820390958725848,0.0025381204
4933427G17RIK,-0.0008780947974685386,0.9275107356693209,0.0014427565136213188,0.0027296331
GM26826,-0.0008781878750176329,0.9275030730238594,0.000820390958725848,0.0029930663
VGLL3,-0.0008788241896391943,0.9274506883624498,0.0014427565136213188,0.0029105155
XNTRPC,-0.0008791033514079442,0.9274277064417483,0.0007921016153215084,0.0030293919
RP24-372J15.5,-0.0008793541087033173,0.9274070629643029,0.0005940762114911313,0.0022623509
PPP2CB,-0.0008794800843660005,0.9273966920933735,0.11819287674333079,0.15371329
GM37788,-0.0008795529650122706,0.9273906922458086,0.00033947212085207504,0.001983628
GM15386,-0.0008799896469094655,0.9273547427966307,0.00045262949446943335,0.0022487382
PTGER1,-0.0008811203563198183,0.927261658834615,0.001301309796599621,0.0031956604
SUCO,-0.0008811784329049921,0.9272568777944664,0.042716908540552774,0.06905373
SMAGP,-0.0008814288419190511,0.9272362633931083,0.001499335200429998,0.0031978139
DHRS4,-0.0008822451239576009,0.927169065010615,0.023423576338793176,0.032240037
KDM5D,-0.0008824026671385563,0.9271560957206897,0.010523635746414326,0.011115474
SPC25,-0.0008828545412526401,0.9271188965908459,0.0010749950493649043,0.0027292115
PRSS53,-0.0008834459040887304,0.9270702147258155,0.0012447311097909418,0.0028504813
MAGEB18,-0.0008834467406912425,0.9270701458550045,0.0003960508076607542,0.0022520118
WISP1,-0.0008834745875462315,0.9270678534680189,0.0009901270191518855,0.0025391304
4930444P10RIK,-0.0008838811914148542,0.9270343814035259,0.0018105179778777334,0.0035474545
GM17455,-0.0008841225828738936,0.9270145098598497,0.0012164417663866021,0.002967733
COL6A3,-0.0008845193560219221,0.9269818472695794,0.0007355229285128292,0.0033059835
CNN1,-0.0008850411665337892,0.9269388917197974,0.001159863079577923,0.003053317
CHIC1,-0.0008850599846777468,0.926937342610668,0.032872217035842595,0.027158134
DNAH12,-0.0008851279641886803,0.9269317465397952,0.0026309089366035815,0.0030251055
UCKL1OS,-0.0008855606126006071,0.9268961310230119,0.0021782794421341483,0.0029920393
GM13936,-0.000885758130171935,0.9268798714705304,0.00033947212085207504,0.0021222641
SP110,-0.0008862996206338548,0.9268352963920193,0.0015276245438343376,0.0038255171
RP23-400D9.3,-0.0008863170630656778,0.9268338605478842,0.0009618376757475459,0.002900355
GM15956,-0.0008865055562778226,0.9268183439875534,0.0007921016153215084,0.0029942568
FAM179A,-0.0008880253968783407,0.9266932333506712,0.001838807321282073,0.0028121558
A630001G21RIK,-0.000888404823937288,0.926661999856891,0.0008486803021301876,0.0030326033
GINS1,-0.0008888533265500678,0.9266250803807069,0.0016690712608560356,0.0031690423
TRIM71,-0.0008892177314022798,0.9265950837114669,0.0005374975246824522,0.0021386582
FGL2,-0.0008892521065517927,0.9265922540635625,0.0010184163625562251,0.0026301944
GM6569,-0.0008894442203202361,0.9265764399056939,0.0005940762114911313,0.0022531187
ZFP808,-0.0008901544730114945,0.9265179745499905,0.0006506548982998105,0.0022911984
SERPINB6B,-0.0008909828424306771,0.9264497867674244,0.0017539392910690542,0.0036458592
RP23-371A16.4,-0.0008917122963197878,0.9263897417308873,0.0007638122719171688,0.0022926563
RHOD,-0.0008919900314127139,0.9263668800601208,0.0010749950493649043,0.0030088052
FGL1,-0.0008928851150786327,0.9262932019683076,0.0006223655548954709,0.00232706
GM37880,-0.0008929021984501339,0.9262917957698025,0.0008486803021301876,0.0037511403
PKHD1,-0.0008929349526279986,0.9262890996491956,0.0007638122719171688,0.0022453924
CD33,-0.000893217454193873,0.9262658459013671,0.0014710458570256584,0.0035529663
GM37510,-0.0008933763188265058,0.9262527691947149,0.0005092081812781126,0.0022947856
DEFB42,-0.0008936109413274203,0.9262334566271625,0.0007072335851084896,0.002837605
GM13016,-0.0008936175504305355,0.9262329126102947,0.0011032843927692437,0.0035754384
NXPH2,-0.0008939316345461575,0.926207059360626,0.0005657868680867917,0.0021641608
CFAP53,-0.0008940611199910154,0.9261964010291013,0.00206512206851679,0.0031714214
NR1I3,-0.00089570008436645,0.9260614941550561,0.0010749950493649043,0.00262472
PIEZO1,-0.0008957342427241796,0.9260586825261276,0.0016973606042603752,0.0033467733
5430427O19RIK,-0.0008960503344518657,0.9260326645508671,0.0005374975246824522,0.0022551552
GM37731,-0.0008961607258182874,0.9260235780957524,0.0005092081812781126,0.003321136
6720464F23RIK,-0.0008968221639276855,0.9259691344665558,0.0005092081812781126,0.0023772803
RP23-407I6.2,-0.000896903109724258,0.9259624717626124,0.009278904636623383,0.0049382146
SHCBP1,-0.0008975471958760752,0.9259094567656342,0.0008486803021301876,0.003036277
RP23-21O1.2,-0.0008981771189293614,0.9258576078584937,0.0005092081812781126,0.0031554282
ROPN1L,-0.0008984043087280347,0.9258389079650875,0.0020085433817081107,0.003182474
GM15972,-0.0008985009062337479,0.9258309570767133,0.0011315737361735833,0.0030851772
E030013I19RIK,-0.0008985384671649913,0.9258278654601867,0.0008769696455345271,0.0024379394
PLAC1,-0.0008990527121507227,0.9257855383840998,0.00033947212085207504,0.0028381518
GM37899,-0.0008998293284808699,0.9257216161414458,0.007581544032363009,0.005254064
GM29054,-0.0009001929506231873,0.9256916870569936,0.0005657868680867917,0.002506006
SLC16A4,-0.0009003517559191685,0.9256786161112072,0.0013861778268126398,0.0030664473
GM37988,-0.0009004313296479552,0.925672066565925,0.0010184163625562251,0.0030132767
DOLPP1,-0.0009005344066862285,0.9256635825179926,0.013974935641743754,0.017366493
SFRP2,-0.0009005647181480158,0.9256610876482707,0.0005940762114911313,0.00270133
ZMYM2,-0.0009011138808145907,0.9256158874205785,0.04365045687289598,0.07111022
FUBP3,-0.0009013285034303181,0.9255982224262707,0.016634133921751677,0.027298033
GM37206,-0.0009016582830158984,0.9255710792501058,0.0008486803021301876,0.0023925274
ARSI,-0.0009017571176586767,0.9255629444820997,0.0006506548982998105,0.0026415945
RP24-417P12.1,-0.0009017961025175148,0.925559735763592,0.0009901270191518855,0.0025023262
SNX20,-0.0009021405888537746,0.9255313822509345,0.0009901270191518855,0.003464342
UPRT,-0.0009022113544867201,0.9255255577798297,0.0006789442417041501,0.0024773914
6430503K07RIK,-0.0009027251339100673,0.9254832705259116,0.0007072335851084896,0.002619054
GM26641,-0.0009028189972336929,0.9254755450103103,0.0013861778268126398,0.0027774125
PRR12,-0.0009030921589714932,0.9254530622004336,0.0205097739681462,0.022358196
GM15927,-0.0009033426522115526,0.9254324451923623,0.001159863079577923,0.003563082
GM14582,-0.0009036836503754059,0.9254043791995328,0.001499335200429998,0.0027972925
GM26507,-0.000903852852293447,0.9253904529994923,0.0005657868680867917,0.0024319643
PPP1R18OS,-0.0009039840936287863,0.92537965117072,0.0010749950493649043,0.0032777481
RP24-296L6.4,-0.0009040268620782615,0.9253761311112197,0.0006789442417041501,0.0029317536
HAS1,-0.0009044191887619575,0.9253438407262933,0.0007921016153215084,0.0023508994
GM16291,-0.0009047540766769053,0.9253162779254929,0.0007072335851084896,0.002388838
DDX11,-0.0009051329286382624,0.9252850967926879,0.0011315737361735833,0.0028699506
ZFP366,-0.0009051836076784943,0.9252809256987845,0.0007072335851084896,0.0028850832
CRACR2B,-0.000905282738882801,0.9252727668018583,0.0011315737361735833,0.0040131356
SKA3,-0.0009059792213847053,0.9252154437028294,0.0005092081812781126,0.002212926
1700001L05RIK,-0.0009072756320199912,0.9251087453214489,0.0005092081812781126,0.0022572596
GM37773,-0.000907507995076983,0.9250896213042942,0.0007072335851084896,0.0022933655
ABCC3,-0.0009075362389392228,0.9250872967726135,0.0009901270191518855,0.0030890692
BIRC5,-0.0009077559516468049,0.9250692139547384,0.0016973606042603752,0.0031349214
LY96,-0.0009079891488615652,0.9250500213762148,0.0008486803021301876,0.0024731625
TGM4,-0.0009080510506102713,0.9250449267496826,0.0009052589889388667,0.0029655225
MFSD7A,-0.0009085588841990228,0.9250031312456987,0.0009335483323432063,0.0029259678
GM37174,-0.0009085602969051606,0.9250030149783438,0.0009335483323432063,0.0021577112
MARF1,-0.0009088469915688874,0.9249794196460908,0.05708789498995728,0.16819867
S100A11,-0.0009092564364642497,0.9249457219316487,0.0031118277744773544,0.0047129095
SAPCD1,-0.0009096338749651373,0.924914658493729,0.0005940762114911313,0.0022251213
5730559C18RIK,-0.000909837418498575,0.9248979067748663,0.001301309796599621,0.00595976
4632411P08RIK,-0.0009101672364177297,0.9248707626899587,0.001499335200429998,0.0028030758
GM26899,-0.0009102676704769344,0.9248624969635469,0.0007921016153215084,0.0025973888
IFITM7,-0.0009112924421022978,0.9247781586816619,0.0009052589889388667,0.0022508667
RP23-103L12.1,-0.0009116532302138891,0.924748466169304,0.00033947212085207504,0.0021371087
RP23-111M12.3,-0.0009120885401883728,0.9247126407211835,0.0013295991400039606,0.0026019358
PATL2,-0.0009125259159609443,0.9246766454133789,0.00048091883787377296,0.002386993
JPH2,-0.0009129453600244729,0.9246421260003335,0.000820390958725848,0.0030916738
GM29247,-0.0009130596522401453,0.9246327200027973,0.0007921016153215084,0.0029769368
A430106G13RIK,-0.0009144506934362533,0.924518241221771,0.0007355229285128292,0.002731881
CLRN1,-0.0009145122508600556,0.9245131752546757,0.0005374975246824522,0.0024183881
NKX3-1,-0.0009147867694436155,0.924490583345929,0.0011032843927692437,0.0030624615
MRPS25,-0.000915097752740509,0.9244649905921808,0.06133129650060822,0.11236387
GALM,-0.0009152432224199509,0.9244530190124262,0.003536167925542448,0.0038117738
MYO3A,-0.0009153143600652805,0.924447164671607,0.0006789442417041501,0.0025353804
NPC1L1,-0.0009156731801487233,0.9244176352901706,0.000820390958725848,0.0028776273
GCH1,-0.0009170674613864158,0.9243028928112105,0.0011032843927692437,0.0025176306
GM11940,-0.0009171410453310762,0.9242968372577026,0.0005657868680867917,0.0022469885
1700010K24RIK,-0.0009180945480812633,0.9242183696411186,0.0012730204531952814,0.0027504272
COL4A4,-0.0009181220522351653,0.9242161062222981,0.001301309796599621,0.0036089283
KCNN4,-0.0009181331818940447,0.9242151903216488,0.0008486803021301876,0.003143287
TMPO,-0.0009182589517635446,0.9242048402669959,0.026733429517100907,0.033050958
RP23-60E24.3,-0.0009184820236142594,0.9241864829141198,0.0008486803021301876,0.0026572563
TRDN,-0.0009186552494872513,0.9241722275851592,0.00028289343404339583,0.0020525474
ZCCHC8,-0.0009187225495657612,0.9241666892473694,0.01575716427621715,0.015393527
GM37470,-0.0009188801964148856,0.9241537159982767,0.0007921016153215084,0.002316411
GXYLT2,-0.000919543963387789,0.9240990927738014,0.0011032843927692437,0.0029112794
9430002A10RIK,-0.0009198827428885313,0.924071213807735,0.0009901270191518855,0.002513438
PCDHA11,-0.0009205138300401745,0.9240192804012378,0.000820390958725848,0.002454448
GM17606,-0.0009207051736518462,0.9240035344221772,0.001159863079577923,0.0023383042
RNF138RT1,-0.000920712069799931,0.9240029669278507,0.0014144671702169792,0.0025584968
ASB12,-0.0009212035717406529,0.9239625205691808,0.0005092081812781126,0.0021092026
GJA4,-0.0009213786394959492,0.9239481140525317,0.0013295991400039606,0.005273154
RFX2,-0.0009216611038471688,0.9239248698077396,0.0020934114119211295,0.0029985548
ZFP583,-0.0009218844819790465,0.9239064878683851,0.0070440465076805564,0.0050171376
MUSTN1,-0.0009234335261415641,0.9237790170712162,0.0017539392910690542,0.0030100807
XKR7,-0.0009235044729437274,0.9237731789085637,0.0006506548982998105,0.002589119
RP24-159A20.4,-0.0009239544852180044,0.9237361478054382,0.0007638122719171688,0.0031140747
HK2,-0.0009240688609878734,0.9237267359538878,0.0011881524229822625,0.0032545447
AUH,-0.0009247527929044626,0.9236704561941882,0.0778239837053382,0.18069655
GM28800,-0.0009263775253309559,0.9235367608686352,0.0008486803021301876,0.0035805465
BIRC7,-0.0009265352398637388,0.9235237830328232,0.0007355229285128292,0.0028776939
LCP2,-0.0009265400414488297,0.9235233879265468,0.0012164417663866021,0.003643638
PABPC1L,-0.0009269430011181121,0.9234902297309432,0.0009901270191518855,0.0031165497
TNFAIP8L2,-0.0009270192803810014,0.9234839529820068,0.001640781917451696,0.0047245533
AU021092,-0.0009274420549778247,0.9234491644528404,0.001159863079577923,0.0025513675
GM14455,-0.000927822286330641,0.9234178767710487,0.0011881524229822625,0.0025718133
ITIH2,-0.0009280643302059873,0.9233979600348112,0.0020085433817081107,0.0037615786
GM37452,-0.0009290981513033786,0.9233128919329864,0.0007072335851084896,0.002644239
GM26760,-0.0009294692690768912,0.9232823546741319,0.0009052589889388667,0.003509104
GSTM2,-0.0009299208186030657,0.9232451992769,0.0014427565136213188,0.0024748512
SLC5A11,-0.0009299486821170452,0.9232429065549624,0.0009901270191518855,0.00237876
SUSD3,-0.0009302908190520007,0.9232147542058331,0.0012164417663866021,0.0035527414
LY6G6D,-0.0009303200771955153,0.9232123467373784,0.0008486803021301876,0.0028122063
RP24-555M20.3,-0.0009313043151818286,0.9231313603924203,0.0005657868680867917,0.0023332208
4930520O04RIK,-0.0009316270666601617,0.9231048035103113,0.0015842032306430168,0.0037411714
RP24-423L4.3,-0.0009319422657066681,0.9230788681463608,0.00045262949446943335,0.0023387875
PCDHGB6,-0.0009329446704895222,0.9229963883228919,0.0005092081812781126,0.0024598069
DCT,-0.0009332200387618078,0.9229737306277784,0.0007072335851084896,0.0028405732
SHC4,-0.0009337328459674608,0.9229315362859511,0.009194036606410366,0.0066800923
RP23-106D12.1,-0.000934255434128957,0.9228885373794458,0.0014710458570256584,0.0027287086
TEAD2,-0.0009351956974992077,0.9228111724416703,0.0016973606042603752,0.0036692352
3110001I22RIK,-0.0009363072555826767,0.9227197143045202,0.0009901270191518855,0.0024428077
LAMA1,-0.0009374900426598152,0.9226223966227753,0.0019236753514950918,0.003932865
RP23-350E1.2,-0.0009379299380154956,0.9225862030874503,0.0009901270191518855,0.0024557216
ABCA17,-0.0009382693723136025,0.9225582753550617,0.0009052589889388667,0.0025497603
REC114,-0.0009388971324418181,0.9225066252106634,0.0012164417663866021,0.0030912436
FAM71F2,-0.0009389934368402187,0.9224987016142967,0.0007072335851084896,0.0031197811
VEPH1,-0.0009390187644795062,0.922496617743875,0.0011032843927692437,0.0026054308
CRYBA4,-0.0009390868653670338,0.9224910146421215,0.000820390958725848,0.0024795479
CDH24,-0.0009393456478271739,0.9224697229630083,0.0006223655548954709,0.0024417695
NGFR,-0.000939455808414171,0.9224606593693669,0.0012730204531952814,0.002788433
APCDD1,-0.0009402473126418267,0.9223955377028282,0.0019519646948994314,0.0035012714
PIRT,-0.0009406162653365351,0.9223651819913294,0.0008486803021301876,0.0024693222
GM21814,-0.0009409849505946382,0.9223348483973599,0.0007355229285128292,0.0023994702
SMPD5,-0.0009410164008274958,0.9223322608330197,0.0008486803021301876,0.002893843
ZSCAN2,-0.0009413997857603844,0.9223007179511294,0.0009335483323432063,0.002604375
ARR3,-0.0009415587728562327,0.9222876373711417,0.0015559138872386772,0.0026565152
LAT,-0.0009415789773706037,0.922285975056988,0.001499335200429998,0.0029546127
ANXA9,-0.0009425504553342012,0.922206047689151,0.0005940762114911313,0.0022996746
PAPPA2,-0.0009426865591471816,0.9221948499473822,0.0005374975246824522,0.002507387
TRHR,-0.0009427714042217427,0.9221878694511644,0.0009901270191518855,0.0029692822
GM16386,-0.0009429261673236358,0.9221751365747753,0.0005940762114911313,0.0029787328
SOS2,-0.0009437193215183271,0.9221098814448068,0.024498571388158082,0.044183835
ZFP141,-0.000944138528195779,0.9220753922891696,0.006251944892359048,0.0054895105
RNASE1,-0.0009442697741851929,0.9220645943934462,0.0006506548982998105,0.0027497874
TNNI3,-0.0009445606257062636,0.9220406654476374,0.003451299895329429,0.0043128855
ZFAND2B,-0.0009450609514339528,0.9219995027973615,0.030439333503069394,0.048173696
CKAP2L,-0.0009456593140618363,0.9219502747596955,0.001159863079577923,0.0036515107
SKINT6,-0.000945743871063249,0.9219433181736638,0.0014710458570256584,0.0042003393
GM2449,-0.0009459866383584445,0.9219233455088532,0.0013578884834083002,0.0027794892
SLC22A6,-0.0009461129807879777,0.9219129512337557,0.0030835384310730148,0.010906744
GM9934,-0.0009462050660846981,0.9219053753230714,0.0011032843927692437,0.0034283872
ARHGAP19,-0.0009467041438371963,0.9218643160322454,0.0008486803021301876,0.0025272404
1700003F12RIK,-0.0009468162280765041,0.9218550948532578,0.0009052589889388667,0.0033337383
GM28039,-0.0009472142287233901,0.9218223513947125,0.0006789442417041501,0.0025284952
SERPINB7,-0.0009476650174302837,0.921785265231091,0.0003677614642564146,0.0022759351
ABCA4,-0.0009478250258773628,0.9217721014561574,0.0037907720161815045,0.0030548815
NPSR1,-0.0009484202859214265,0.9217231300461024,0.0012164417663866021,0.002582
